multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	402	0.0016348764659356	2	HP:0001319	0.0004662892373829	Neonatal hypotonia	3.0	ORPHA:589595	3.276155707562764e-08	
1.0	232	0.0016342283093843	2	HP:0000098	0.0004658600744133	Tall stature	3.0	ORPHA:402017	3.174073161690086e-08	
1.0	285	0.001633501997195	2	HP:0002162	0.0004656818642306	Low posterior hairline	3.0	ORPHA:98835	3.174073161690086e-08	
1.0	227	0.0016302796268944	2	HP:0000275	0.0004651715098262	Narrow face	3.0	ORPHA:98831	3.174073161690086e-08	
1.0	436	0.0016298519642203	2	HP:0003100	0.0004649182031066	Slender long bone	3.0	ORPHA:585918	3.174073161690086e-08	
1.0	286	0.0016297632752192	2	HP:0000300	0.0004638542493234	Oval face	3.0	ORPHA:178469	2.734557503828936e-08	
1.0	250	0.0016294991842295	2	HP:0001250	0.0003253509547717	Seizure	3.0	ORPHA:1942	2.7055793122617192e-08	Myoclonic-astatic epilepsy
1.0	463	0.0016287808159784	2	HP:0002650	0.0003181518761145	Scoliosis	3.0	ORPHA:568	2.5999885702588304e-08	Microphthalmia, Lenz type
1.0	276	0.0016281660323044	2	HP:0000639	0.000317091514159	Nystagmus	3.0	ORPHA:569	7.183223156699442e-09	Familial or sporadic hemiplegic migraine
1.0	331	0.0016270232807296	2	HP:0002007	0.0003152513570151	Frontal bossing	3.0	ORPHA:2382	7.087612667025206e-09	Lennox-Gastaut syndrome
1.0	210	0.0016265029044965	2	HP:0000218	0.0003151713401398	High palate	3.0	ORPHA:98758	6.3292347515178065e-09	Spinocerebellar ataxia type 6
1.0	548	0.0016247594005195	2	HP:0005280	0.0003149985446283	Depressed nasal bridge	3.0	ORPHA:71518	6.3292347515178065e-09	Benign paroxysmal torticollis of infancy
1.0	233	0.0016245247330779	2	HP:0010864	0.0003148179185172	Intellectual disability, severe	3.0	ORPHA:97	6.3292347515178065e-09	Familial paroxysmal ataxia
1.0	416	0.0016234903268743	2	HP:0001256	0.0003139612566773	Intellectual disability, mild	3.0	ORPHA:71517	5.972729451621569e-09	Rapid-onset dystonia-parkinsonism
1.0	432	0.0016222020780206	2	HP:0000160	0.0003129216665863	Narrow mouth	3.0	ORPHA:1171	5.972729451621569e-09	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
1.0	284	0.0016213036729739	2	HP:0000490	0.0003126174683039	Deeply set eye	3.0	ORPHA:209967	5.093978397637371e-09	Episodic ataxia type 6
1.0	440	0.0016197127292357	2	HP:0002131	0.000312457305905	Episodic ataxia	3.0	ORPHA:545	3.331969909978834e-09	Follicular lymphoma
1.0	441	0.0016085947200929	2	HP:0000324	0.0003116910698707	Facial asymmetry	3.0	ORPHA:52416	3.276991079956356e-09	Mantle cell lymphoma
1.0	428	0.0016085947200929	2	HP:0000739	0.0003114224346906	Anxiety	3.0	ORPHA:585948	3.0420477569229355e-09	
1.0	299	0.0016085947200929	2	HP:0001357	0.0003108277745281	Plagiocephaly	3.0	ORPHA:44890	2.8999440775653355e-09	Gastrointestinal stromal tumor
1.0	418	0.0016085947200929	2	HP:0002076	0.0003106709610185	Migraine	3.0	ORPHA:397964	2.8873807047425253e-09	
1.0	310	0.0016085947200929	2	HP:0000307	0.00031022738716	Pointed chin	3.0	ORPHA:314950	2.878436980359841e-09	
1.0	258	0.0016085947200929	2	HP:0006956	0.0003096818758853	Lateral ventricle dilatation	3.0	ORPHA:199306	2.8434087193530892e-09	Cleft lip/palate
1.0	247	0.0016085947200929	2	HP:0002365	0.0003096677910122	Hypoplasia of the brainstem	3.0	ORPHA:168940	2.7350678034507062e-09	
1.0	283	0.0016085947200929	2	HP:0000543	0.0003095867523282	Optic disc pallor	3.0	ORPHA:168947	2.679927297741733e-09	
1.0	455	0.0016085947200929	2	HP:0007766	0.0003093465167362	Optic disc hypoplasia	3.0	ORPHA:520	2.48792609524537e-09	Acute promyelocytic leukemia
1.0	282	0.0016085947200929	2	HP:0030799	0.0003090678012392	Scaphocephaly	3.0	ORPHA:457246	2.2046081690675278e-09	
1.0	243	0.0016085947200929	2	ORPHA:261222	5.520330763933399e-05	Distal 16p11.2 microdeletion syndrome	3.0	ORPHA:2712	2.025194462137486e-09	Oculofaciocardiodental syndrome
1.0	338	0.0016085947200929	2	ORPHA:508488	3.113895901337653e-05	8q24.3 microdeletion syndrome	3.0	ORPHA:99861	1.982955024778238e-09	
1.0	242	0.0016085947200929	2	ORPHA:3168	2.60385097029009e-05	Sillence syndrome	3.0	ORPHA:98834	1.788989239126813e-09	
1.0	358	0.0016085947200929	2	ORPHA:397612	1.773105325868363e-05	Macrocephaly-developmental delay syndrome	3.0	ORPHA:102724	1.750099967156244e-09	
1.0	500	0.0016085947200929	2	ORPHA:459061	1.7692598714678325e-05	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome	3.0	ORPHA:98829	1.744212779411112e-09	
1.0	435	0.0016085947200929	2	ORPHA:79135	1.7079157153511772e-05	Episodic ataxia type 3	3.0	ORPHA:98833	1.7102026354773947e-09	
1.0	479	0.0016085947200929	2	HP:0001263	1.6866500634956438e-05	Global developmental delay	3.0	ORPHA:585909	1.710093294862803e-09	
1.0	General_Overgrowth_Symptom_Present	0.0007344072300312	2	HP:0001249	1.684168330906816e-05	Intellectual disability	3.0	ORPHA:98832	1.6403836508796011e-09	
1.0	Hypotonia_Symptom_Present	0.0006901830341533	2	ORPHA:561	1.67686747919185e-05	Marshall-Smith syndrome	3.0	ORPHA:33069	1.2771046928171014e-09	Dravet syndrome
1.0	Cognitive_Impairment_Symptom_Present	0.0006900725626496	2	ORPHA:821	1.6286584965735227e-05	Sotos syndrome	3.0	ORPHA:36387	1.274536678963663e-09	Generalized epilepsy with febrile seizures-plus
1.0	Tall_Stature_Symptom_Present	0.0006543620406927	2	ORPHA:261323	1.6184749167595096e-05	21q22.11q22.12 microdeletion syndrome	3.0	ORPHA:64280	1.2230533189873623e-09	Childhood absence epilepsy
1.0	Coordination_Issues_Symptom_Present	0.0006382546302461	2	ORPHA:2463	1.6055388366832774e-05	Marfanoid habitus-autosomal recessive intellectual disability syndrome	3.0	ORPHA:293181	1.1865754532962095e-09	Malignant migrating focal seizures of infancy
1.0	Abnormal_Eye_Movement_Symptom_Present	0.0006322002434638	2	ORPHA:1143	1.5718665870791466e-05	Neurogenic arthrogryposis multiplex congenita	3.0	ORPHA:98811	9.165631605844416e-10	Paroxysmal exertion-induced dyskinesia
1.0	Abnormal_Muscle_Function_Symptom_Present	0.0005703038413436	2	ORPHA:37553	1.5703240397161635e-05	Andersen-Tawil syndrome	3.0	ORPHA:306	8.14053003811426e-10	Benign familial infantile epilepsy
1.0	PELHS Macrocephaly (>95th percentile)	0.00038020032738	2	ORPHA:209970	1.4740212485431597e-05	Episodic ataxia type 7	3.0	ORPHA:86911	6.968497426965825e-10	
1.0	Abnormal_Optic_Nerve_Symptom_Present	0.0003520023018514	2	ORPHA:1179	1.3782668119906924e-05	Benign paroxysmal tonic upgaze of childhood with ataxia	3.0	ORPHA:71277	6.968497426965825e-10	Classic glucose transporter type 1 deficiency syndrome
1.0	Unusual_Eye_Gaze_Symptom_Present	0.0003222637444665	2	ORPHA:500150	1.3742175875905766e-05	Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome	3.0	ORPHA:168577	6.968497426965825e-10	Hereditary cryohydrocytosis with reduced stomatin
1.0	Constipation_Symptom_Present	0.0003119537344217	2	HP:0004322	1.3520001329663407e-05	Short stature	3.0	ORPHA:53583	6.968497426965825e-10	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity
1.0	ASD_Symptom_Present	0.0003089315232895	2	ORPHA:369837	1.3430827793411522e-05	Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome	3.0	ORPHA:31709	6.968292048411798e-10	Infantile convulsions and choreoathetosis
1.0	PELHS Intellectual disability	0.0003078068504584	2	ORPHA:233	1.3220411160927529e-05	Duane retraction syndrome	3.0	ORPHA:3451	6.359979899874628e-10	Infantile spasms syndrome
1.0	Nearsightedness_Symptom_Present	0.000288147283719	2	ORPHA:320380	1.320541000178616e-05	Autosomal recessive spastic paraplegia type 54	3.0	ORPHA:178342	5.416749610798049e-10	
1.0	Temper_Tantrums_Symptom_Present	0.0002864476999487	2	ORPHA:300570	1.3052269690695025e-05	Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation	3.0	ORPHA:85277	5.4111885847904e-10	X-linked intellectual disability, Cantagrel type
1.0	Anxiety_Symptom_Present	0.0002407063505328	2	ORPHA:77301	1.2710371866037558e-05	Monosomy 9q22.3	3.0	ORPHA:319308	5.163144473327027e-10	
1.0	Difficulty_Making_Friends_Symptom_Present	0.0002201565264144	2	ORPHA:959	1.2352678489769267e-05	Acro-renal-ocular syndrome	3.0	ORPHA:565858	4.91827607430723e-10	
1.0	PELHS Learning disability	0.0002093046268216	2	ORPHA:261584	1.2273497610194589e-05	Familial adenomatous polyposis due to 5q22.2 microdeletion	3.0	ORPHA:1934	3.6590761974840426e-10	Early infantile epileptic encephalopathy
1.0	PELHS Visual impairment (other than refractive errors)	0.0002029970105919	2	ORPHA:324737	1.2092023101401772e-05	SRD5A3-CDG	3.0	ORPHA:130	3.5119609139096406e-10	Brugada syndrome
1.0	Short_Attention_Span_Symptom_Present	0.0001921069497802	2	ORPHA:2616	1.1901764385861878e-05	3M syndrome	3.0	ORPHA:1945	3.4680870564108435e-10	Rolandic epilepsy
1.0	Visual_Impairment_Symptom_Present	0.0001891926311656	2	HP:0000316	1.1837791001677263e-05	Hypertelorism	3.0	ORPHA:33364	3.3942834234865877e-10	Trichothiodystrophy
1.0	Impulsivity_Symptom_Present	0.000188502695316	2	ORPHA:48652	1.1602444809963458e-05	Monosomy 22q13.3	3.0	ORPHA:2828	3.372930519721836e-10	Young-onset Parkinson disease
1.0	Issue_Muscle_Arms_Legs_Symptom_Present	0.0001827994150526	2	ORPHA:3447	1.1513917667977565e-05	Weaver syndrome	3.0	ORPHA:251615	3.322120637202962e-10	
1.0	Feeding_Difficulties_Symptom_Present	0.0001799953234528	2	ORPHA:3455	1.1098032313268248e-05	Wiedemann-Rautenstrauch syndrome	3.0	ORPHA:777	3.3136916345899604e-10	
1.0	Major_Vision_Issues_Symptom_Present	0.0001767416816358	2	ORPHA:3210	1.103169403610556e-05	Summitt syndrome	3.0	ORPHA:251510	3.2936739323329007e-10	46,XY partial gonadal dysgenesis
1.0	Abnormal_EEG_Symptom_Present	0.0001707109470431	2	HP:0000252	1.1026039580130893e-05	Microcephaly	3.0	ORPHA:528084	3.2120317401516343e-10	
1.0	Hyperacusis_Symptom_Present	0.0001702056055129	2	ORPHA:444072	1.0980303773614829e-05	Cerebellar-facial-dental syndrome	3.0	ORPHA:99977	3.1727456649135117e-10	Squamous cell carcinoma of the esophagus
1.0	Pectus_Excavatum_Symptom_Present	0.0001696623712613	2	ORPHA:636	1.0785951117986666e-05	Neurofibromatosis type 1	3.0	ORPHA:140927	3.1519849186577587e-10	Benign familial neonatal-infantile seizures
1.0	Curvature_Spine_Symptom_Present	0.0001620003298497	2	ORPHA:238769	1.0777650928660044e-05	1q44 microdeletion syndrome	3.0	ORPHA:3095	3.097360983495716e-10	Atypical Rett syndrome
1.0	Mood_Problems_Symptom_Present	0.0001605399177403	2	ORPHA:904	1.0705155030041032e-05	Williams syndrome	3.0	ORPHA:970	3.021296142359052e-10	Hereditary sensory and autonomic neuropathy type 2
1.0	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0001566530750038	2	ORPHA:251915	1.0451680731556865e-05	Papillary tumor of the pineal region	3.0	ORPHA:228174	2.9844705503659023e-10	
1.0	Malocclusion_Symptom_Present	0.0001556823894928	2	ORPHA:251912	1.044511210707943e-05	Pineocytoma	3.0	ORPHA:284282	2.9836672704733764e-10	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency
1.0	Memory_Impairment_Symptom_Present	0.000153348708954	2	ORPHA:457279	1.0283042469539192e-05	Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome	3.0	ORPHA:791	2.9547340720897904e-10	Retinitis pigmentosa
1.0	Flexible_Joints_Symptom_Present	0.0001350143278958	2	ORPHA:1506	1.014883754816191e-05	Thin ribs-tubular bones-dysmorphism syndrome	3.0	ORPHA:357074	2.947397625218309e-10	Autosomal recessive cutis laxa type 2, classic type
1.0	Hypertonia_Symptom_Present	0.0001320446981316	2	ORPHA:53583	1.01084822344685e-05	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity	3.0	ORPHA:391411	2.9412409218972806e-10	Atypical juvenile parkinsonism
1.0	Abnormal_Inside_Mouth_Symptom_Present	0.0001307061651504	2	ORPHA:457395	9.964085770051976e-06	Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome	3.0	ORPHA:220386	2.8835004043591867e-10	Semilobar holoprosencephaly
1.0	PELHS Anxiety	0.0001303613396323	2	ORPHA:1185	9.910538731751424e-06	Spinocerebellar ataxia-dysmorphism syndrome	3.0	ORPHA:51083	2.878879413537331e-10	Familial short QT syndrome
1.0	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0001175052656874	2	ORPHA:2554	9.84299648799242e-06	Ear-patella-short stature syndrome	3.0	ORPHA:1946	2.8147580731601924e-10	Amelocerebrohypohidrotic syndrome
1.0	Seizures_Symptom_Present	0.0001130358770028	2	HP:0001252	9.784840822231898e-06	Hypotonia	3.0	ORPHA:93924	2.8040909163555093e-10	Lobar holoprosencephaly
1.0	Headaches_Migraines_Symptom_Present	0.0001036468435108	2	ORPHA:99725	9.718231176867845e-06	Pituitary gigantism	3.0	ORPHA:1949	2.6935214962732956e-10	Benign familial neonatal epilepsy
1.0	PELHS Autism/PDD	0.000103406923112	2	ORPHA:480880	9.56702522313698e-06	X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability	3.0	ORPHA:98974	2.655802606497126e-10	Fuchs endothelial corneal dystrophy
1.0	Abnormal_Muscles_Back_Symptom_Present	9.402130744011636e-05	2	ORPHA:464306	9.553007383962924e-06	DYRK1A-related intellectual disability syndrome	3.0	ORPHA:280200	2.654462452316925e-10	Microform holoprosencephaly
1.0	Maternal_Health_Problem_Symptom_Present	8.432260991720897e-05	2	ORPHA:261552	9.470812749038923e-06	Mowat-Wilson syndrome due to a ZEB2 point mutation	3.0	ORPHA:439218	2.6442091489023447e-10	KCNQ2-related epileptic encephalopathy
1.0	Issue_Muscle_Chest_Symptom_Present	8.379969908668213e-05	2	HP:0000347	9.3709650702919e-06	Micrognathia	3.0	ORPHA:641368	2.538370032572895e-10	
1.0	PELHS ADD/ADHD	8.279981763339844e-05	2	ORPHA:373	9.307509255727512e-06	Simpson-Golabi-Behmel syndrome	3.0	ORPHA:819	2.5324561332126744e-10	Smith-Magenis syndrome
1.0	Aggressive_Violent_Behavior_Symptom_Present	8.190396167900216e-05	2	ORPHA:2840	9.292290878579566e-06	Pelvic dysplasia-arthrogryposis of lower limbs syndrome	3.0	ORPHA:171	2.4847803288281746e-10	Primary sclerosing cholangitis
1.0	Prematurity_Symptom_Present	8.179379453971373e-05	2	ORPHA:401777	9.254359522258549e-06	Optic atrophy-intellectual disability syndrome	3.0	ORPHA:2896	2.4847803288281746e-10	Pitt-Hopkins syndrome
1.0	Undergrowth_Symptom_Present	7.795633644834356e-05	2	ORPHA:561854	9.179132717240778e-06	FOXG1 syndrome	3.0	ORPHA:209341	2.474720894244627e-10	
1.0	Issue_Neck_Muscle_Symptom_Present	6.527737178522886e-05	2	ORPHA:293987	9.175933097325785e-06	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	3.0	ORPHA:284232	2.474720894244627e-10	
1.0	OCD_Symptom_Present	6.216531707600201e-05	2	ORPHA:261537	9.156456825730302e-06	Mowat-Wilson syndrome due to monosomy 2q22	3.0	ORPHA:93925	2.467776317953322e-10	Alobar holoprosencephaly
1.0	Farsightedness_Symptom_Present	5.667837768608665e-05	2	ORPHA:268261	9.115821904430037e-06	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	3.0	ORPHA:93926	2.4593030944309464e-10	Midline interhemispheric variant of holoprosencephaly
1.0	Abnormality_Lens_Symptom_Present	5.645680222900562e-05	2	ORPHA:251028	9.089263082315426e-06	SATB2-associated syndrome due to a chromosomal rearrangement	3.0	ORPHA:280195	2.4593030944309464e-10	Septopreoptic holoprosencephaly
1.0	Esophagus_Issues_Symptom_Present	5.595815130017924e-05	2	ORPHA:3000	9.084738540996755e-06	Familial peripheral male-limited precocious puberty	3.0	ORPHA:2836	2.437946453317518e-10	PEHO syndrome
1.0	Abnormal_Facial_Muscles_Symptom_Present	5.275348887013141e-05	2	ORPHA:666	9.036957504880652e-06	Osteogenesis imperfecta	3.0	ORPHA:101010	2.437946453317518e-10	Autosomal spastic paraplegia type 30
1.0	Conductive_Hearing_Loss_Symptom_Present	4.867714972639239e-05	2	ORPHA:2774	8.890237872489838e-06	Multicentric carpo-tarsal osteolysis with or without nephropathy	3.0	ORPHA:98809	2.334807393866079e-10	Paroxysmal kinesigenic dyskinesia
1.0	Immunodeficiency_Symptom_Present	4.788625312003539e-05	2	ORPHA:1299	8.840271650517947e-06	Branchioskeletogenital syndrome	3.0	ORPHA:88616	2.334204182464463e-10	
1.0	Abnormal_Chin_Symptom_Present	4.628267131328941e-05	2	ORPHA:506358	8.800668285240826e-06	Gabriele-de Vries syndrome	3.0	ORPHA:217390	2.255817205971357e-10	Combined immunodeficiency due to DOCK8 deficiency
1.0	Self_Injurious_Behavior_Symptom_Present	4.591891291245552e-05	2	ORPHA:672	8.706102248149591e-06	Pallister-Hall syndrome	3.0	ORPHA:106	2.2295569714266629e-10	
1.0	Heart_Defect_Symptom_Present	4.5677567834897934e-05	2	ORPHA:116	8.634205661169622e-06	Beckwith-Wiedemann syndrome	3.0	ORPHA:98810	2.2157098243451542e-10	Paroxysmal non-kinesigenic dyskinesia
1.0	Increased_Sweating_Symptom_Present	4.499618211668331e-05	2	ORPHA:1340	8.6337351019024e-06	Cardiofaciocutaneous syndrome	3.0	ORPHA:468620	2.2120501180367335e-10	Intellectual disability-epilepsy-extrapyramidal syndrome
1.0	Hyperactivity_Symptom_Present	4.4194378896766525e-05	2	ORPHA:137634	8.579642186682412e-06	Overgrowth-macrocephaly-facial dysmorphism syndrome	3.0	ORPHA:589547	2.1830165677096124e-10	
1.0	Hypothyroidism_Symptom_Present	4.295360550323111e-05	2	ORPHA:2152	8.488771910211678e-06	Mowat-Wilson syndrome	3.0	ORPHA:803	2.165127730539188e-10	Amyotrophic lateral sclerosis
1.0	Abnormality_Bones_Arms_Legs_Symptom_Present	4.249990872945816e-05	2	ORPHA:2115	8.424073694726424e-06	Harrod syndrome	3.0	ORPHA:208447	2.1378213946280857e-10	Bilateral generalized polymicrogyria
1.0	Abnormal_Ear_Symptom_Present	4.2332113563561245e-05	2	ORPHA:572798	8.419361526340445e-06	WARS2-related combined oxidative phosphorylation defect	3.0	ORPHA:402082	2.1281900091614718e-10	
1.0	Stomach_Issues_Symptom_Present	4.013084614226634e-05	2	ORPHA:319182	8.296312118866371e-06	Wiedemann-Steiner syndrome	3.0	ORPHA:228402	2.103518001147041e-10	2q23.1 microdeletion syndrome
1.0	Unusual_Number_Teeth_Symptom_Present	3.94533466935085e-05	2	ORPHA:391408	8.237850952762406e-06	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	3.0	ORPHA:1331	1.7405013387401594e-10	
1.0	Misalignment_Teeth_Symptom_Present	3.819323894864378e-05	2	ORPHA:314389	8.230470313866766e-06	Xq12-q13.3 duplication syndrome	3.0	ORPHA:67038	1.7005994793722387e-10	
1.0	Osteoporosis_Symptom_Present	3.74709866824657e-05	2	ORPHA:1606	8.14724097843101e-06	1p36 deletion syndrome	3.0	ORPHA:1775	1.5588677693738308e-10	Dyskeratosis congenita
1.0	Recurrent_Infections_Symptom_Present	3.652114744336504e-05	2	ORPHA:177907	8.114537143180785e-06	Prader-Willi syndrome due to translocation	3.0	ORPHA:1501	1.3192597734639558e-10	Adrenocortical carcinoma
1.0	Abnormal_Breathing_Patterns_Symptom_Present	3.168203170071494e-05	2	ORPHA:319671	8.104831451703613e-06	Alazami syndrome	3.0	ORPHA:892	1.2473483469471982e-10	Von Hippel-Lindau disease
1.0	Issue_Kidney_Structure_Symptom_Present	3.1512754731245815e-05	2	ORPHA:1934	7.928290993068957e-06	Early infantile epileptic encephalopathy	3.0	ORPHA:370109	1.2207767702471244e-10	
1.0	Asthma_Symptom_Present	3.112293991587353e-05	2	ORPHA:2789	7.905651708628447e-06	Lateral meningocele syndrome	3.0	ORPHA:100	1.2207767702471244e-10	Ataxia-telangiectasia
1.0	Mixed_Hearing_Loss_Symptom_Present	2.987887810770443e-05	2	ORPHA:171680	7.879924585863809e-06	Lissencephaly due to TUBA1A mutation	3.0	ORPHA:98849	1.1741907350355129e-10	Systemic mastocytosis with associated hematologic neoplasm
1.0	645	2.828815314404635e-05	2	ORPHA:1520	7.867598418484216e-06	Craniofrontonasal dysplasia	3.0	ORPHA:29073	1.1735799671161803e-10	Multiple myeloma
1.0	239	2.7070198483817e-05	2	ORPHA:261349	7.832615381671372e-06	2p15p16.1 microdeletion syndrome	3.0	ORPHA:2884	1.1468746559240743e-10	Piebaldism
1.0	Unusual_Movements_Symptom_Present	2.634438049362748e-05	2	ORPHA:261250	7.814403480938244e-06	16q24.3 microdeletion syndrome	3.0	ORPHA:280785	1.1451123009232344e-10	Bullous diffuse cutaneous mastocytosis
1.0	Intestine_Issues_Symptom_Present	2.596788007098563e-05	2	ORPHA:199	7.751389801396945e-06	Cornelia de Lange syndrome	3.0	ORPHA:566393	1.1451123009232344e-10	
1.0	111	2.5119801174383517e-05	2	ORPHA:648	7.703076917489448e-06	Noonan syndrome	3.0	ORPHA:566396	1.1451123009232344e-10	
1.0	116	2.4027187331121737e-05	2	ORPHA:500159	7.604080002580543e-06	Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom	3.0	ORPHA:79455	1.1451123009232344e-10	Cutaneous mastocytoma
1.0	561	2.3750755109022668e-05	2	ORPHA:85278	7.543086926218811e-06	Christianson syndrome	3.0	ORPHA:158778	1.1451123009232344e-10	
1.0	Abnormal_EKG_Symptom_Present	2.3092425113984195e-05	2	ORPHA:565624	7.4907256086348595e-06	Combined oxidative phosphorylation defect type 39	3.0	ORPHA:842	1.1451123009232344e-10	
1.0	630	2.2765447616019547e-05	2	ORPHA:1240	7.479421064140133e-06	Metaphyseal acroscyphodysplasia	3.0	ORPHA:158772	1.1451123009232344e-10	
1.0	446	2.253169214578479e-05	2	ORPHA:2990	7.477634098217344e-06	Autosomal recessive multiple pterygium syndrome	3.0	ORPHA:158769	1.1451123009232344e-10	
1.0	Abnormality_Foot_Symptom_Present	2.2234943228481985e-05	2	ORPHA:59	7.464852659924935e-06	Allan-Herndon-Dudley syndrome	3.0	ORPHA:158766	1.1451123009232344e-10	
1.0	571	2.207429289767327e-05	2	ORPHA:1779	7.434151250295788e-06	Dysmorphism-cleft palate-loose skin syndrome	3.0	ORPHA:90389	1.1451123009232344e-10	
1.0	Decreased_Sweating_Symptom_Present	2.1647590554385106e-05	2	ORPHA:794	7.34472648282813e-06	Saethre-Chotzen syndrome	3.0	ORPHA:158775	1.1451123009232344e-10	
1.0	PELHS Migraines	2.14293976482078e-05	2	ORPHA:86822	7.337506582572485e-06	Lissencephaly type 3-metacarpal bone dysplasia syndrome	3.0	ORPHA:280794	1.1451123009232344e-10	Pseudoxanthomatous diffuse cutaneous mastocytosis
1.0	588	2.1345109195110426e-05	2	ORPHA:284339	7.328398885011284e-06	Pontocerebellar hypoplasia type 7	3.0	ORPHA:146	1.1068581023202929e-10	
1.0	34	2.1207547480790197e-05	2	ORPHA:363965	7.308289456057658e-06	Koolen-De Vries syndrome due to a point mutation	3.0	ORPHA:98842	1.0330502519192124e-10	
1.0	152	2.1159900673422608e-05	2	ORPHA:363958	7.308289456057658e-06	17q21.31 microdeletion syndrome	3.0	ORPHA:300865	1.0330502519192124e-10	
1.0	462	2.092701707298082e-05	2	ORPHA:96181	7.28763422232641e-06	Maternal uniparental disomy of chromosome 6	3.0	ORPHA:402026	1.0133751510661676e-10	
1.0	Delivery_Complication_Symptom_Present	2.078588278086318e-05	2	HP:0000286	7.271594609611534e-06	Epicanthus	3.0	ORPHA:618	9.490400436757628e-11	Familial melanoma
1.0	726	2.0665608446584e-05	2	ORPHA:2849	7.1919171031594925e-06	Perlman syndrome	3.0	ORPHA:307	9.289722384863185e-11	Juvenile myoclonic epilepsy
1.0	Oral_Dysphagia_Symptom_Present	2.0379382425118763e-05	2	ORPHA:534	7.185102775869226e-06	Oculocerebrorenal syndrome of Lowe	3.0	ORPHA:99798	8.498305502743502e-11	Oligodontia
1.0	403	2.017626351129062e-05	2	ORPHA:138	7.1011402176792e-06	CHARGE syndrome	3.0	ORPHA:2227	8.339608195358217e-11	
1.0	686	2.0170404874068355e-05	2	ORPHA:1323	7.097679905856349e-06	Camptodactyly-joint contractures-facial skeletal defects syndrome	3.0	ORPHA:536	8.307810842892605e-11	Systemic lupus erythematosus
1.0	373	2.0002218205331e-05	2	ORPHA:221139	7.0950925438956185e-06	Combined immunodeficiency with facio-oculo-skeletal anomalies	3.0	ORPHA:480541	7.47426777894871e-11	
1.0	679	1.983867458923741e-05	2	ORPHA:280	7.013200469892369e-06	Wolf-Hirschhorn syndrome	3.0	ORPHA:251579	6.544120197312838e-11	
