multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0004343708280004	2	HP:0000736	1.1136190029922386e-08	Short attention span	3.0	ORPHA:2712	3.897747892445007e-09	Oculofaciocardiodental syndrome
1.0	Issue_Muscle_Arms_Legs_Symptom_Present	0.0004013375589889	2	HP:0008872	1.0939801152743293e-08	Feeding difficulties in infancy	3.0	ORPHA:98832	3.894798523084215e-09	
1.0	Headaches_Migraines_Symptom_Present	0.0003998610341647	2	HP:0001251	1.0766326330596238e-08	Ataxia	3.0	ORPHA:33069	3.117828946847888e-09	Dravet syndrome
1.0	OCD_Symptom_Present	0.0003990911351251	2	HP:0002650	1.0738467466939702e-08	Scoliosis	3.0	ORPHA:36387	3.1115569866819478e-09	Generalized epilepsy with febrile seizures-plus
1.0	PELHS Depression	0.0003888738191735	2	HP:0000490	1.0701583146409038e-08	Deeply set eye	3.0	ORPHA:64280	2.9888938968907704e-09	Childhood absence epilepsy
1.0	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0003811463565655	2	HP:0000256	1.0448187759939202e-08	Macrocephaly	3.0	ORPHA:293181	2.897907899792029e-09	Malignant migrating focal seizures of infancy
1.0	Hypothyroidism_Symptom_Present	0.000377754928009	2	HP:0000431	1.0345053965628018e-08	Wide nasal bridge	3.0	ORPHA:98811	2.24037254994378e-09	Paroxysmal exertion-induced dyskinesia
1.0	Defecation_Issues_Symptom_Present	0.0003701943737327	2	HP:0001999	9.934825682084664e-09	Abnormal facial shape	3.0	ORPHA:306	1.9875692490017714e-09	Benign familial infantile epilepsy
1.0	Misalignment_Teeth_Symptom_Present	0.0003640855026566	2	HP:0000219	9.876571788835904e-09	Thin upper lip vermilion	3.0	ORPHA:86911	1.7062453102326427e-09	
1.0	Abnormal_Ear_Symptom_Present	0.0003282713327583	2	HP:0002750	9.871217762634592e-09	Delayed skeletal maturation	3.0	ORPHA:71277	1.7062453102326427e-09	Classic glucose transporter type 1 deficiency syndrome
1.0	Major_Vision_Issues_Symptom_Present	0.000328244484519	2	HP:0000028	9.637976210426717e-09	Cryptorchidism	3.0	ORPHA:53583	1.7062453102326427e-09	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity
1.0	Abnormality_Baby_Teeth_Symptom_Present	0.0003208070857176	2	HP:0002714	9.391589879504105e-09	Downturned corners of mouth	3.0	ORPHA:168577	1.7062453102326427e-09	Hereditary cryohydrocytosis with reduced stomatin
1.0	Abnormal_Inside_Mouth_Symptom_Present	0.0003189472833439	2	HP:0008897	9.274513536050828e-09	Postnatal growth retardation	3.0	ORPHA:31709	1.7010589736297375e-09	Infantile convulsions and choreoathetosis
1.0	Short_Attention_Span_Symptom_Present	0.0003142965812772	2	HP:0000639	9.160549869029657e-09	Nystagmus	3.0	ORPHA:3451	1.5551954480128055e-09	Infantile spasms syndrome
1.0	Stomach_Issues_Symptom_Present	0.0003136354192689	2	HP:0002019	9.158915329461676e-09	Constipation	3.0	ORPHA:85277	1.325159109496883e-09	X-linked intellectual disability, Cantagrel type
1.0	Hyperacusis_Symptom_Present	0.0003082138544622	2	HP:0001182	9.113357893367686e-09	Tapered finger	3.0	ORPHA:178342	1.3245581749775541e-09	
1.0	Autoimmune_Disorder_Symptom_Present	0.0003066070543341	2	HP:0000664	9.092000751348591e-09	Synophrys	3.0	ORPHA:319308	1.2628293096746363e-09	
1.0	Mood_Problems_Symptom_Present	0.000283314025736	2	HP:0002079	8.996602824995148e-09	Hypoplasia of the corpus callosum	3.0	ORPHA:565858	1.202944770383441e-09	
1.0	Short_Stature_Symptom_Present	0.000283062792244	2	HP:0000824	8.965335315917978e-09	Decreased response to growth hormone stimulation test	3.0	ORPHA:1934	8.95296416522032e-10	Early infantile epileptic encephalopathy
1.0	Farsightedness_Symptom_Present	0.0002715021626465	2	HP:0030084	8.940009215608148e-09	Clinodactyly	3.0	ORPHA:130	8.577353231226266e-10	Brugada syndrome
1.0	Abnormal_Facial_Muscles_Symptom_Present	0.0002565230978306	2	HP:0000752	8.921374869478264e-09	Hyperactivity	3.0	ORPHA:1945	8.473447080042762e-10	Rolandic epilepsy
1.0	Issue_Neck_Muscle_Symptom_Present	0.000253633693375	2	HP:0000232	8.900963430628221e-09	Everted lower lip vermilion	3.0	ORPHA:33364	8.293861762901244e-10	Trichothiodystrophy
1.0	Abnormal_Muscles_Back_Symptom_Present	0.0002505920120442	2	HP:0000311	8.793167934048551e-09	Round face	3.0	ORPHA:2828	8.241545745059524e-10	Young-onset Parkinson disease
1.0	Conductive_Hearing_Loss_Symptom_Present	0.0002432029112936	2	HP:0002360	8.718505066299434e-09	Sleep disturbance	3.0	ORPHA:777	8.092891519571806e-10	
1.0	Abnormal_Optic_Nerve_Symptom_Present	0.0001968214593497	2	HP:0002020	8.705168719102277e-09	Gastroesophageal reflux	3.0	ORPHA:251510	8.047270901222395e-10	46,XY partial gonadal dysgenesis
1.0	Abnormal_Bladder_Symptom_Present	0.0001950743836299	2	HP:0002194	8.643064010305673e-09	Delayed gross motor development	3.0	ORPHA:251615	7.91768013997053e-10	
1.0	Abnormal_Nose_Symptom_Present	0.0001935681294301	2	HP:0002465	8.43266082599306e-09	Poor speech	3.0	ORPHA:528084	7.831348568598822e-10	
1.0	PELHS Hearing impairment	0.0001879582143142	2	HP:0001256	8.305201311161585e-09	Intellectual disability, mild	3.0	ORPHA:99977	7.75201351412571e-10	Squamous cell carcinoma of the esophagus
1.0	Abnormal_Eye_Size_Symptom_Present	0.0001870035442968	2	HP:0001288	8.246242498825615e-09	Gait disturbance	3.0	ORPHA:140927	7.714156987772301e-10	Benign familial neonatal-infantile seizures
1.0	Type_1_Diabetes_Symptom_Present	0.0001854120360075	2	HP:0000280	8.134963431906267e-09	Coarse facial features	3.0	ORPHA:3095	7.562973367523021e-10	Atypical Rett syndrome
1.0	Oral_Dysphagia_Symptom_Present	0.0001817339426124	2	HP:0000160	7.957384415251298e-09	Narrow mouth	3.0	ORPHA:970	7.396470676891003e-10	Hereditary sensory and autonomic neuropathy type 2
1.0	Issue_Muscle_Chest_Symptom_Present	0.0001798282370671	2	HP:0000574	7.77440713978858e-09	Thick eyebrow	3.0	ORPHA:228174	7.292362928387086e-10	
1.0	Hyperactivity_Symptom_Present	0.0001725902759126	2	HP:0000527	7.76735108580816e-09	Long eyelashes	3.0	ORPHA:284282	7.290372255016312e-10	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency
1.0	Abnormal_Chin_Symptom_Present	0.000172076330406	2	HP:0004209	7.731639914211865e-09	Clinodactyly of the 5th finger	3.0	ORPHA:791	7.216987117183575e-10	Retinitis pigmentosa
1.0	Muscular_Dystrophy_Symptom_Present	0.000168474644143	2	HP:0002376	7.647015375257111e-09	Developmental regression	3.0	ORPHA:357074	7.201738524866897e-10	Autosomal recessive cutis laxa type 2, classic type
1.0	Abnormal_Skeletal_Muscle_Symptom_Present	0.0001680556277804	2	HP:0000463	7.627494351036471e-09	Anteverted nares	3.0	ORPHA:391411	7.1867281296852e-10	Atypical juvenile parkinsonism
1.0	Unusual_Movements_Symptom_Present	0.0001562216605756	2	HP:0000400	7.603384366513863e-09	Macrotia	3.0	ORPHA:51083	7.034270238950871e-10	Familial short QT syndrome
1.0	Hypertonia_Symptom_Present	0.0001538953289811	2	HP:0012745	7.573981969608358e-09	Short palpebral fissure	3.0	ORPHA:1946	6.877669273834781e-10	Amelocerebrohypohidrotic syndrome
1.0	PELHS ADD/ADHD	0.0001536983090571	2	HP:0000047	7.549303230382871e-09	Hypospadias	3.0	ORPHA:220386	6.849491176605966e-10	Semilobar holoprosencephaly
1.0	Maternal_Health_Problem_Symptom_Present	0.0001499217178411	2	HP:0009811	7.514443213445076e-09	Abnormality of the elbow	3.0	ORPHA:93924	6.655990769555867e-10	Lobar holoprosencephaly
1.0	Dysmotility_Issues_Symptom_Present	0.0001458534082181	2	HP:0000744	7.487832395116911e-09	Low frustration tolerance	3.0	ORPHA:1949	6.594135402130505e-10	Benign familial neonatal epilepsy
1.0	Bruxism_Symptom_Present	0.0001453338521282	2	HP:0004540	7.459993235861155e-09	Congenital, generalized hypertrichosis	3.0	ORPHA:98974	6.504416759855174e-10	Fuchs endothelial corneal dystrophy
1.0	General_Overgrowth_Symptom_Present	0.0001419742922014	2	HP:0001511	7.4427132145570855e-09	Intrauterine growth retardation	3.0	ORPHA:439218	6.47353317984444e-10	KCNQ2-related epileptic encephalopathy
1.0	Nearsightedness_Symptom_Present	0.0001410269176499	2	HP:0002197	7.293979508586994e-09	Generalized-onset seizure	3.0	ORPHA:280200	6.29827771393401e-10	Microform holoprosencephaly
1.0	Obesity_Symptom_Present	0.0001347588252657	2	HP:0001337	7.218142373884371e-09	Tremor	3.0	ORPHA:641368	6.20649225661847e-10	
1.0	Atrophic_Scars_Symptom_Present	0.0001314334688608	2	HP:0010832	7.20669725020418e-09	Abnormality of pain sensation	3.0	ORPHA:819	6.20208074465554e-10	Smith-Magenis syndrome
1.0	Ringing_Ears_Symptom_Present	0.0001311709819965	2	HP:0002007	7.1256202478227474e-09	Frontal bossing	3.0	ORPHA:171	6.085557729876302e-10	Primary sclerosing cholangitis
1.0	PELHS Microcephaly (<5th percentile)	0.0001278305696546	2	HP:0000303	6.857587508193049e-09	Mandibular prognathia	3.0	ORPHA:2896	6.085557729876302e-10	Pitt-Hopkins syndrome
1.0	Immunodeficiency_Symptom_Present	0.000125387258972	2	HP:0000506	6.778368769538825e-09	Telecanthus	3.0	ORPHA:209341	6.060919529216029e-10	
1.0	Delayed_Puberty_Symptom_Present	0.0001195115759151	2	HP:0000369	6.6221993141368975e-09	Low-set ears	3.0	ORPHA:284232	6.060919529216029e-10	
1.0	Hyperthyroidism_Symptom_Present	0.0001184502238956	2	HP:0001319	6.265541903820669e-09	Neonatal hypotonia	3.0	ORPHA:93925	6.019746655145518e-10	Alobar holoprosencephaly
1.0	Abnormal_EEG_Symptom_Present	0.000117612627065	2	HP:0001257	6.2544782058033846e-09	Spasticity	3.0	ORPHA:93926	5.999277895346542e-10	Midline interhemispheric variant of holoprosencephaly
1.0	645	0.0001057010571451	2	HP:0002162	6.2243062817477106e-09	Low posterior hairline	3.0	ORPHA:280195	5.999277895346542e-10	Septopreoptic holoprosencephaly
1.0	PELHS Movement disorder	9.079124774229164e-05	2	HP:0000098	6.189357919254041e-09	Tall stature	3.0	ORPHA:101010	5.970749586626272e-10	Autosomal spastic paraplegia type 30
1.0	PELHS Visual impairment (other than refractive errors)	8.6781319109445e-05	2	HP:0000275	6.187244984218359e-09	Narrow face	3.0	ORPHA:2836	5.970749586626272e-10	PEHO syndrome
1.0	Delivery_Complication_Symptom_Present	8.34792993927405e-05	2	HP:0003100	6.133224927366334e-09	Slender long bone	3.0	ORPHA:88616	5.713559911606519e-10	
1.0	Flexible_Joints_Symptom_Present	8.33338648968994e-05	2	HP:0000582	6.100892879769368e-09	Upslanted palpebral fissure	3.0	ORPHA:98809	5.677173678233424e-10	Paroxysmal kinesigenic dyskinesia
1.0	Abnormal_Breathing_Patterns_Symptom_Present	7.972692122402996e-05	2	HP:0000300	6.0883029058659805e-09	Oval face	3.0	ORPHA:217390	5.524169307629719e-10	Combined immunodeficiency due to DOCK8 deficiency
1.0	Cerebral_Palsy_Symptom_Present	7.936902194346533e-05	2	HP:0000684	5.510251886688231e-09	Delayed eruption of teeth	3.0	ORPHA:468620	5.417582513091751e-10	Intellectual disability-epilepsy-extrapyramidal syndrome
1.0	588	7.93515891024907e-05	2	HP:0002263	5.444878855216664e-09	Exaggerated cupid's bow	3.0	ORPHA:106	5.411729758761972e-10	
1.0	116	7.898396943529106e-05	2	HP:0100738	5.431074630805643e-09	Abnormal eating behavior	3.0	ORPHA:98810	5.386954232144655e-10	Paroxysmal non-kinesigenic dyskinesia
1.0	Curvature_Spine_Symptom_Present	7.870392462985855e-05	2	HP:0002370	5.427228563263801e-09	Poor coordination	3.0	ORPHA:589547	5.346177910216642e-10	
1.0	PELHS Cerebral palsy	7.568433723057177e-05	2	HP:0020208	5.390818884581604e-09	Eating-induced seizure	3.0	ORPHA:803	5.302466030438406e-10	Amyotrophic lateral sclerosis
1.0	Malformed_Teeth_Symptom_Present	7.538670772826503e-05	2	HP:0000543	5.331178624526242e-09	Optic disc pallor	3.0	ORPHA:208447	5.235711994138555e-10	Bilateral generalized polymicrogyria
1.0	Decreased_Sweating_Symptom_Present	7.454857648451788e-05	2	HP:0002365	5.323221355969772e-09	Hypoplasia of the brainstem	3.0	ORPHA:402082	5.21220301525215e-10	
1.0	Recurrent_Infections_Symptom_Present	7.371283699805478e-05	2	HP:0000154	5.255255278706655e-09	Wide mouth	3.0	ORPHA:228402	5.151778429999645e-10	2q23.1 microdeletion syndrome
1.0	PELHS G-Tube/NG-Tube	7.295271015324178e-05	2	HP:0000268	5.170538066689575e-09	Dolichocephaly	3.0	ORPHA:1775	3.3060609125476874e-10	Dyskeratosis congenita
1.0	Easy_Bruising_Symptom_Present	7.256193704957893e-05	2	HP:0001629	5.138169268651686e-09	Ventricular septal defect	3.0	ORPHA:67038	3.1959347576082305e-10	
1.0	SNHL_Symptom_Present	7.145898955176366e-05	2	HP:0012368	5.122061241782603e-09	Flat face	3.0	ORPHA:1331	3.163533026417071e-10	
1.0	34	7.108393943491141e-05	2	HP:0002230	5.105245318964806e-09	Generalized hirsutism	3.0	ORPHA:1501	2.7189014070616795e-10	Adrenocortical carcinoma
1.0	Abnormal_White_Blood_Cells_Symptom_Present	7.081122745393196e-05	2	HP:0000276	5.103653718806647e-09	Long face	3.0	ORPHA:98849	2.549876952383758e-10	Systemic mastocytosis with associated hematologic neoplasm
1.0	Abnormal_Neck_Symptom_Present	7.010089513453102e-05	2	HP:0000465	5.085674745740825e-09	Webbed neck	3.0	ORPHA:2884	2.4920907747551425e-10	Piebaldism
1.0	Depression_Symptom_Present	6.991626926342731e-05	2	HP:0000960	5.059298874861428e-09	Sacral dimple	3.0	ORPHA:566393	2.488268830273313e-10	
1.0	Gingivitis_Symptom_Present	6.987028863217016e-05	2	HP:0001273	5.041721734873462e-09	Abnormal corpus callosum morphology	3.0	ORPHA:566396	2.488268830273313e-10	
1.0	Hip_Dysplasia_Symptom_Present	6.962328299143995e-05	2	HP:0008905	5.0376587705615335e-09	Rhizomelia	3.0	ORPHA:158772	2.488268830273313e-10	
1.0	Mixed_Hearing_Loss_Symptom_Present	6.922176255631014e-05	2	HP:0001155	5.037188789156967e-09	Abnormality of the hand	3.0	ORPHA:280785	2.488268830273313e-10	Bullous diffuse cutaneous mastocytosis
1.0	403	6.894665955402634e-05	2	HP:0001332	5.034905951926279e-09	Dystonia	3.0	ORPHA:280794	2.488268830273313e-10	Pseudoxanthomatous diffuse cutaneous mastocytosis
1.0	Finger_Toe_Differences_Symptom_Present	6.86486802757578e-05	2	HP:0001627	5.009280768844864e-09	Abnormal heart morphology	3.0	ORPHA:158775	2.488268830273313e-10	
1.0	446	6.758334079954012e-05	2	HP:0100581	5.008375330335556e-09	Dilatation of renal calices	3.0	ORPHA:158769	2.488268830273313e-10	
1.0	561	6.744172246854985e-05	2	HP:0002361	4.996832974013641e-09	Psychomotor deterioration	3.0	ORPHA:79455	2.488268830273313e-10	Cutaneous mastocytoma
1.0	Abnormality_Retina_Symptom_Present	6.575797706006667e-05	2	HP:0007930	4.9914895808447035e-09	obsolete Prominent epicanthal folds	3.0	ORPHA:158778	2.488268830273313e-10	
1.0	671	6.5734619480663e-05	2	HP:0006712	4.9771580660162635e-09	Aplasia/Hypoplasia of the ribs	3.0	ORPHA:842	2.488268830273313e-10	
1.0	Vertigo_Symptom_Present	6.555869547410152e-05	2	HP:0010485	4.9743053303718545e-09	Hyperextensibility at elbow	3.0	ORPHA:90389	2.488268830273313e-10	
1.0	57	6.453251353653008e-05	2	HP:0011675	4.864777477274332e-09	Arrhythmia	3.0	ORPHA:158766	2.488268830273313e-10	
1.0	679	6.426087220441599e-05	2	HP:0009088	4.827456274708986e-09	Speech articulation difficulties	3.0	ORPHA:98842	2.2827155080254343e-10	
1.0	447	6.236665884756877e-05	2	HP:0002474	4.818900565195345e-09	Expressive language delay	3.0	ORPHA:300865	2.2827155080254343e-10	
1.0	618	6.228862116087272e-05	2	HP:0000478	4.7892279770370474e-09	Abnormality of the eye	3.0	ORPHA:307	2.269613116652341e-10	Juvenile myoclonic epilepsy
1.0	42	5.969610577104774e-05	2	HP:0005280	4.609465438504685e-09	Depressed nasal bridge	3.0	ORPHA:892	2.261671583528457e-10	Von Hippel-Lindau disease
1.0	443	5.81204864669936e-05	2	HP:0000545	4.559199422422574e-09	Myopia	3.0	ORPHA:402026	2.2392360561677243e-10	
1.0	490	5.732405559392833e-05	2	HP:0000337	4.4972196351656235e-09	Broad forehead	3.0	ORPHA:146	2.2194374312157627e-10	
1.0	45	5.6989684348002135e-05	2	HP:0001260	4.463069245838294e-09	Dysarthria	3.0	ORPHA:100	2.213346587453704e-10	Ataxia-telangiectasia
1.0	342	5.668400411584003e-05	2	HP:0001357	4.285417797439618e-09	Plagiocephaly	3.0	ORPHA:370109	2.213346587453704e-10	
1.0	146	5.168918828329893e-05	2	HP:0000272	4.239527664829797e-09	Malar flattening	3.0	ORPHA:29073	2.1277043776420742e-10	Multiple myeloma
1.0	362	5.089756411603754e-05	2	HP:0000426	4.236974296077742e-09	Prominent nasal bridge	3.0	ORPHA:618	2.0141557960513822e-10	Familial melanoma
1.0	155	5.0855564591970086e-05	2	HP:0000411	4.225304543257459e-09	Protruding ear	3.0	ORPHA:536	1.6062526405701704e-10	Systemic lupus erythematosus
1.0	239	5.082930240497987e-05	2	HP:0000126	4.167403432235025e-09	Hydronephrosis	3.0	ORPHA:99798	1.6044674754175986e-10	Oligodontia
1.0	507	5.044217908353513e-05	2	HP:0000307	4.156262929302382e-09	Pointed chin	3.0	ORPHA:334	1.585603832911425e-10	Familial atrial fibrillation
1.0	313	4.997100178002602e-05	2	HP:0002076	4.142031924885365e-09	Migraine	3.0	ORPHA:2227	1.5756659751516992e-10	
1.0	79	4.889626575098603e-05	2	HP:0006956	4.109350127039336e-09	Lateral ventricle dilatation	3.0	ORPHA:480541	1.4552501541489008e-10	
1.0	248	4.869378229089865e-05	2	HP:0002131	4.1059314252200885e-09	Episodic ataxia	3.0	ORPHA:521	1.3747897818098843e-10	Chronic myeloid leukemia
1.0	726	4.835529667340159e-05	2	HP:0010804	4.080691536055536e-09	Tented upper lip vermilion	3.0	ORPHA:251579	1.3647594427233408e-10	
1.0	229	4.8136929899954274e-05	2	HP:0007766	4.071987938744593e-09	Optic disc hypoplasia	3.0	ORPHA:251576	1.3647594427233408e-10	
1.0	97	4.660681411370151e-05	2	HP:0030799	4.061162735203642e-09	Scaphocephaly	3.0	ORPHA:46348	1.2746476771562004e-10	Paroxysmal extreme pain disorder
1.0	738	4.508814059366294e-05	2	HP:0001347	4.009847597320746e-09	Hyperreflexia	3.0	ORPHA:88642	1.2746476771562004e-10	
1.0	189	4.476733202697036e-05	2	HP:0001270	3.986715002651538e-09	Motor delay	3.0	ORPHA:306577	1.2746476771562004e-10	
1.0	501	4.474518403933974e-05	2	HP:0001344	3.913219770772002e-09	Absent speech	3.0	ORPHA:90026	1.2746476771562004e-10	Primary erythromelalgia
1.0	295	4.464761092523978e-05	2	HP:0000164	3.898264861526643e-09	Abnormality of the dentition	3.0	ORPHA:2495	1.2461057006252578e-10	Meningioma
1.0	513	4.443604215095175e-05	2	HP:0000581	3.8515290260468115e-09	Blepharophimosis	3.0	ORPHA:2314	1.1872261516112943e-10	Autosomal dominant hyper-IgE syndrome
