multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	ASD_Symptom_Present	0.0005779433181835	2	HP:0000343	1.337314867004254e-08	Long philtrum	3.0	ORPHA:98829	4.982172653122107e-09	
1.0	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0005733325317932	2	HP:0000736	1.31341401392134e-08	Short attention span	3.0	ORPHA:98833	4.916338662471864e-09	
1.0	Temper_Tantrums_Symptom_Present	0.0005709814805318	2	HP:0002650	1.3077201784795742e-08	Scoliosis	3.0	ORPHA:585909	4.915294771189326e-09	
1.0	Unusual_Eye_Gaze_Symptom_Present	0.0005671443224331	2	HP:0000494	1.2840387915004496e-08	Downslanted palpebral fissures	3.0	ORPHA:98832	4.717637127825931e-09	
1.0	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0005655208297579	2	HP:0000431	1.2089940493604423e-08	Wide nasal bridge	3.0	ORPHA:33069	3.1604307878677166e-09	Dravet syndrome
1.0	Constipation_Symptom_Present	0.0005463397178412	2	HP:0000219	1.1855418208411716e-08	Thin upper lip vermilion	3.0	ORPHA:36387	3.154068555356909e-09	Generalized epilepsy with febrile seizures-plus
1.0	Feeding_Difficulties_Symptom_Present	0.0005332284012843	2	HP:0002750	1.1794992299563917e-08	Delayed skeletal maturation	3.0	ORPHA:64280	2.9801678631371474e-09	Childhood absence epilepsy
1.0	Unusual_Movements_Symptom_Present	0.0005094683122922	2	HP:0008897	1.1672529478139747e-08	Postnatal growth retardation	3.0	ORPHA:293181	2.919433467156203e-09	Malignant migrating focal seizures of infancy
1.0	Self_Injurious_Behavior_Symptom_Present	0.0004837334241509	2	HP:0000490	1.1423336651085424e-08	Deeply set eye	3.0	ORPHA:98811	2.2260926440001428e-09	Paroxysmal exertion-induced dyskinesia
1.0	Difficulty_Making_Friends_Symptom_Present	0.00047901010828	2	HP:0001999	1.1403840841110673e-08	Abnormal facial shape	3.0	ORPHA:306	2.011351953280779e-09	Benign familial infantile epilepsy
1.0	PELHS G-Tube/NG-Tube	0.0004737967456011	2	HP:0000028	1.1325264346605826e-08	Cryptorchidism	3.0	ORPHA:31709	1.7263179071570335e-09	Infantile convulsions and choreoathetosis
1.0	PELHS Cerebral palsy	0.0004715412265378	2	HP:0001251	1.1280227132675362e-08	Ataxia	3.0	ORPHA:168577	1.6473405926292206e-09	Hereditary cryohydrocytosis with reduced stomatin
1.0	Ptosis_Symptom_Present	0.0004686533141879	2	HP:0000752	1.1188711403195934e-08	Hyperactivity	3.0	ORPHA:71277	1.6473405926292206e-09	Classic glucose transporter type 1 deficiency syndrome
1.0	PELHS Learning disability	0.0004451848336518	2	HP:0000664	1.1127695275084638e-08	Synophrys	3.0	ORPHA:53583	1.6473405926292206e-09	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity
1.0	Abnormal_Facial_Muscles_Symptom_Present	0.0004420332304481	2	HP:0008872	1.1063653533306266e-08	Feeding difficulties in infancy	3.0	ORPHA:86911	1.6473405926292206e-09	
1.0	Abnormal_Eye_Movement_Symptom_Present	0.0004392695312907	2	HP:0000256	1.1055745459398122e-08	Macrocephaly	3.0	ORPHA:3451	1.5319681778783787e-09	Infantile spasms syndrome
1.0	Abnormal_Muscles_Back_Symptom_Present	0.0004343242948574	2	HP:0002020	1.102620777692426e-08	Gastroesophageal reflux	3.0	ORPHA:178342	1.3030450253016302e-09	
1.0	Issue_Muscle_Chest_Symptom_Present	0.0004312251982631	2	HP:0002714	1.0845217776124764e-08	Downturned corners of mouth	3.0	ORPHA:85277	1.275666531210959e-09	X-linked intellectual disability, Cantagrel type
1.0	Abnormal_Inside_Mouth_Symptom_Present	0.0004253372736084	2	HP:0000824	1.0797429731747124e-08	Decreased response to growth hormone stimulation test	3.0	ORPHA:319308	1.2413809484521294e-09	
1.0	Impulsivity_Symptom_Present	0.0004228918096013	2	HP:0002194	1.0762914417379034e-08	Delayed gross motor development	3.0	ORPHA:565858	1.1824950906388916e-09	
1.0	Decreased_Fetal_Movement_Symptom_Present	0.0004021417220292	2	HP:0000311	1.0699322011039298e-08	Round face	3.0	ORPHA:1934	8.74095527723463e-10	Early infantile epileptic encephalopathy
1.0	Decreased_Sweating_Symptom_Present	0.0003858322044211	2	HP:0002019	1.0697801532278992e-08	Constipation	3.0	ORPHA:130	8.586165332590205e-10	Brugada syndrome
1.0	Short_Attention_Span_Symptom_Present	0.0003474764447167	2	HP:0001182	1.0669641630799341e-08	Tapered finger	3.0	ORPHA:1945	8.479130673516847e-10	Rolandic epilepsy
1.0	Oral_Dysphagia_Symptom_Present	0.0003298507190419	2	HP:0000232	1.0252786817628745e-08	Everted lower lip vermilion	3.0	ORPHA:33364	8.28562492670701e-10	Trichothiodystrophy
1.0	PELHS Other abnormal head shape	0.000313851124205	2	HP:0030084	1.0229597925429682e-08	Clinodactyly	3.0	ORPHA:2828	8.237255701379642e-10	Young-onset Parkinson disease
1.0	Issue_Neck_Muscle_Symptom_Present	0.0002667883630637	2	HP:0002079	1.0189531149224185e-08	Hypoplasia of the corpus callosum	3.0	ORPHA:777	8.081412199252286e-10	
1.0	Defecation_Issues_Symptom_Present	0.0002551640625427	2	HP:0000639	1.0033206201486269e-08	Nystagmus	3.0	ORPHA:251510	8.043689878614301e-10	46,XY partial gonadal dysgenesis
1.0	Dysmotility_Issues_Symptom_Present	0.0002510517522266	2	HP:0004209	9.715763924615628e-09	Clinodactyly of the 5th finger	3.0	ORPHA:251615	7.9811083620328e-10	
1.0	Abnormal_Breathing_Patterns_Symptom_Present	0.0002491302935988	2	HP:0000280	9.68740177250998e-09	Coarse facial features	3.0	ORPHA:528084	7.909445675892338e-10	
1.0	Maternal_Health_Problem_Symptom_Present	0.0002464897597157	2	HP:0001511	9.581322253104797e-09	Intrauterine growth retardation	3.0	ORPHA:99977	7.749473684689713e-10	Squamous cell carcinoma of the esophagus
1.0	SNHL_Symptom_Present	0.0002451410190754	2	HP:0000527	9.507324556546084e-09	Long eyelashes	3.0	ORPHA:3095	7.563882389886343e-10	Atypical Rett syndrome
1.0	PELHS Sleep disorder	0.0002419529378362	2	HP:0000574	9.459949902467934e-09	Thick eyebrow	3.0	ORPHA:140927	7.50347593940133e-10	Benign familial neonatal-infantile seizures
1.0	Visual_Impairment_Symptom_Present	0.0002388726205502	2	HP:0001288	9.399833262849833e-09	Gait disturbance	3.0	ORPHA:228174	7.288390079366316e-10	
1.0	Anxiety_Symptom_Present	0.0001969403099579	2	HP:0000463	9.227212260034488e-09	Anteverted nares	3.0	ORPHA:284282	7.28666658986498e-10	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency
1.0	Seizures_Symptom_Present	0.0001964260970575	2	HP:0002360	9.223471372455282e-09	Sleep disturbance	3.0	ORPHA:791	7.215388840513496e-10	Retinitis pigmentosa
1.0	PELHS Autism/PDD	0.0001832877058161	2	HP:0012745	9.16961394079726e-09	Short palpebral fissure	3.0	ORPHA:357074	7.19800959565704e-10	Autosomal recessive cutis laxa type 2, classic type
1.0	PELHS Hearing impairment	0.0001803830868908	2	HP:0002465	9.145356103589633e-09	Poor speech	3.0	ORPHA:391411	7.18300625008238e-10	Atypical juvenile parkinsonism
1.0	Amniotic_Fluid_Issue_Symptom_Present	0.0001694006937917	2	HP:0001256	9.11648723302316e-09	Intellectual disability, mild	3.0	ORPHA:970	7.159100323067265e-10	Hereditary sensory and autonomic neuropathy type 2
1.0	Hyperacusis_Symptom_Present	0.0001691116510862	2	HP:0009811	9.10138954711993e-09	Abnormality of the elbow	3.0	ORPHA:51083	7.030882087585782e-10	Familial short QT syndrome
1.0	Recurrent_Infections_Symptom_Present	0.0001665653717633	2	HP:0000744	9.069159828951609e-09	Low frustration tolerance	3.0	ORPHA:1946	6.874108255675583e-10	Amelocerebrohypohidrotic syndrome
1.0	Asthma_Symptom_Present	0.0001657966323619	2	HP:0004540	9.037187171124488e-09	Congenital, generalized hypertrichosis	3.0	ORPHA:220386	6.772767948653932e-10	Semilobar holoprosencephaly
1.0	Abnormal_Upper_Respiratory_Symptom_Present	0.0001627738860684	2	HP:0000400	8.950000401121231e-09	Macrotia	3.0	ORPHA:93924	6.579643875856911e-10	Lobar holoprosencephaly
1.0	Abnormal_Neck_Symptom_Present	0.0001626777182621	2	HP:0000369	8.291810090305387e-09	Low-set ears	3.0	ORPHA:1949	6.380737099252853e-10	Benign familial neonatal epilepsy
1.0	Cerebral_Palsy_Symptom_Present	0.000154086522128	2	HP:0000047	8.20803466093748e-09	Hypospadias	3.0	ORPHA:439218	6.262054757006054e-10	KCNQ2-related epileptic encephalopathy
1.0	Obesity_Symptom_Present	0.0001472284449283	2	HP:0002007	8.145118074661693e-09	Frontal bossing	3.0	ORPHA:98974	6.250741492868373e-10	Fuchs endothelial corneal dystrophy
1.0	Hip_Dysplasia_Symptom_Present	0.0001454669210212	2	HP:0000506	8.087756423441072e-09	Telecanthus	3.0	ORPHA:280200	6.158149250224657e-10	Microform holoprosencephaly
1.0	Hyperactivity_Symptom_Present	0.0001201814575876	2	HP:0000160	8.068171232333484e-09	Narrow mouth	3.0	ORPHA:98809	6.131437428391527e-10	Paroxysmal kinesigenic dyskinesia
1.0	Nearsightedness_Symptom_Present	0.0001060679582025	2	HP:0000303	7.978308819850328e-09	Mandibular prognathia	3.0	ORPHA:641368	5.98362890468931e-10	
1.0	Delivery_Complication_Symptom_Present	0.0001012586680169	2	HP:0002376	7.914784402632149e-09	Developmental regression	3.0	ORPHA:819	5.963468630503008e-10	Smith-Magenis syndrome
1.0	Flexible_Joints_Symptom_Present	9.906981755825337e-05	2	HP:0001337	7.559858985128774e-09	Tremor	3.0	ORPHA:106	5.943105177272231e-10	
1.0	Memory_Impairment_Symptom_Present	9.890565576250584e-05	2	HP:0002197	7.018053331358617e-09	Generalized-onset seizure	3.0	ORPHA:93925	5.879948838299611e-10	Alobar holoprosencephaly
1.0	403	9.878366286090267e-05	2	HP:0010832	6.920622412756281e-09	Abnormality of pain sensation	3.0	ORPHA:93926	5.859866146941104e-10	Midline interhemispheric variant of holoprosencephaly
1.0	Malocclusion_Symptom_Present	9.813610372117824e-05	2	HP:0000582	6.9099708933517874e-09	Upslanted palpebral fissure	3.0	ORPHA:280195	5.859866146941104e-10	Septopreoptic holoprosencephaly
1.0	Stomach_Issues_Symptom_Present	9.746783004437912e-05	2	HP:0001629	6.8226347827429655e-09	Ventricular septal defect	3.0	ORPHA:171	5.84820270654491e-10	Primary sclerosing cholangitis
1.0	Curvature_Spine_Symptom_Present	9.603377081028152e-05	2	HP:0001257	6.6575795508917635e-09	Spasticity	3.0	ORPHA:2896	5.84820270654491e-10	Pitt-Hopkins syndrome
1.0	Abnormal_Bladder_Symptom_Present	9.53677859568034e-05	2	HP:0001319	6.604538615589771e-09	Neonatal hypotonia	3.0	ORPHA:98810	5.828380117144423e-10	Paroxysmal non-kinesigenic dyskinesia
1.0	Prematurity_Symptom_Present	9.414869092893433e-05	2	HP:0002162	6.557387684160986e-09	Low posterior hairline	3.0	ORPHA:284232	5.824524536092032e-10	
1.0	Misalignment_Teeth_Symptom_Present	9.207988326074702e-05	2	HP:0002263	6.5468909574141834e-09	Exaggerated cupid's bow	3.0	ORPHA:209341	5.824524536092032e-10	
1.0	Abnormal_Ear_Symptom_Present	9.169264793036274e-05	2	HP:0000098	6.5157461019545934e-09	Tall stature	3.0	ORPHA:101010	5.739575280583296e-10	Autosomal spastic paraplegia type 30
1.0	Abnormal_Nose_Symptom_Present	9.1593358352748e-05	2	HP:0000275	6.512607671075014e-09	Narrow face	3.0	ORPHA:2836	5.739575280583296e-10	PEHO syndrome
1.0	Conductive_Hearing_Loss_Symptom_Present	9.122642805359268e-05	2	HP:0003100	6.4508592739760955e-09	Slender long bone	3.0	ORPHA:88616	5.503337552735467e-10	
1.0	645	8.931176537510547e-05	2	HP:0000684	6.436144736423231e-09	Delayed eruption of teeth	3.0	ORPHA:217390	5.309861737040462e-10	Combined immunodeficiency due to DOCK8 deficiency
1.0	Abnormality_Bones_Arms_Legs_Symptom_Present	8.91737885500076e-05	2	HP:0000300	6.399697398303544e-09	Oval face	3.0	ORPHA:468620	5.20642050193761e-10	Intellectual disability-epilepsy-extrapyramidal syndrome
1.0	Intestine_Issues_Symptom_Present	8.881826557278485e-05	2	HP:0000268	6.2539318826411325e-09	Dolichocephaly	3.0	ORPHA:589547	5.142338717901129e-10	
1.0	Umbilical_Cord_Issue_Symptom_Present	8.857548104554216e-05	2	HP:0000543	6.201535289866896e-09	Optic disc pallor	3.0	ORPHA:803	5.09589375951544e-10	Amyotrophic lateral sclerosis
1.0	57	8.843187990931747e-05	2	HP:0012368	6.198494605768223e-09	Flat face	3.0	ORPHA:208447	5.03278861947769e-10	Bilateral generalized polymicrogyria
1.0	Parkinsonism_Symptom_Present	8.834731232604441e-05	2	HP:0002365	6.192136237901189e-09	Hypoplasia of the brainstem	3.0	ORPHA:402082	5.008910444369847e-10	
1.0	Placental_Issue_Symptom_Present	8.762790460572994e-05	2	HP:0002230	6.179496671715411e-09	Generalized hirsutism	3.0	ORPHA:228402	4.950842650713339e-10	2q23.1 microdeletion syndrome
1.0	Immunodeficiency_Symptom_Present	8.737126670368526e-05	2	HP:0011675	6.1784146134993185e-09	Arrhythmia	3.0	ORPHA:1775	4.454094930484295e-10	Dyskeratosis congenita
1.0	Depression_Symptom_Present	8.692134569390706e-05	2	HP:0000465	6.1562671544063405e-09	Webbed neck	3.0	ORPHA:1501	3.7337431278216056e-10	Adrenocortical carcinoma
1.0	Growth_Hormone_Deficiency_Symptom_Present	8.434753104919873e-05	2	HP:0000960	6.124562347732729e-09	Sacral dimple	3.0	ORPHA:67038	3.61265806498696e-10	
1.0	446	8.418098086348113e-05	2	HP:0001273	6.1040029076827e-09	Abnormal corpus callosum morphology	3.0	ORPHA:1331	3.5262004407224876e-10	
1.0	Liver_Issues_Symptom_Present	8.388384842037182e-05	2	HP:0008905	6.100963033745939e-09	Rhizomelia	3.0	ORPHA:98849	3.0171896123381514e-10	Systemic mastocytosis with associated hematologic neoplasm
1.0	45	8.348410215472357e-05	2	HP:0001155	6.099948570163786e-09	Abnormality of the hand	3.0	ORPHA:2884	2.9492832664522545e-10	Piebaldism
1.0	Pancreas_Issues_Symptom_Present	8.232768471241806e-05	2	HP:0100581	6.0670919978836115e-09	Dilatation of renal calices	3.0	ORPHA:300865	2.94598853850415e-10	
1.0	671	8.152453982182936e-05	2	HP:0002361	6.052462552382636e-09	Psychomotor deterioration	3.0	ORPHA:98842	2.94598853850415e-10	
1.0	Osteoporosis_Symptom_Present	8.128305864546301e-05	2	HP:0007930	6.046158639623238e-09	obsolete Prominent epicanthal folds	3.0	ORPHA:566393	2.944756985455301e-10	
1.0	Issue_Nerves_Connected_Muscles_Symptom_Present	8.035102706314745e-05	2	HP:0000545	6.037121597830291e-09	Myopia	3.0	ORPHA:842	2.944756985455301e-10	
1.0	Skin_Photosensitivity_Symptom_Present	7.982388019178705e-05	2	HP:0006712	6.029537526322405e-09	Aplasia/Hypoplasia of the ribs	3.0	ORPHA:158778	2.944756985455301e-10	
1.0	116	7.748198501133793e-05	2	HP:0010485	6.025854098760609e-09	Hyperextensibility at elbow	3.0	ORPHA:158775	2.944756985455301e-10	
1.0	342	7.652749211609967e-05	2	HP:0001627	5.761854526586629e-09	Abnormal heart morphology	3.0	ORPHA:158772	2.944756985455301e-10	
1.0	561	7.382421234092729e-05	2	HP:0001332	5.715504570682998e-09	Dystonia	3.0	ORPHA:158769	2.944756985455301e-10	
1.0	462	7.358033741706083e-05	2	HP:0000478	5.4204757437668146e-09	Abnormality of the eye	3.0	ORPHA:158766	2.944756985455301e-10	
1.0	General_Overgrowth_Symptom_Present	7.328352848493697e-05	2	HP:0000154	5.415045008997994e-09	Wide mouth	3.0	ORPHA:566396	2.944756985455301e-10	
1.0	588	7.209794073799854e-05	2	HP:0009088	5.376860179286211e-09	Speech articulation difficulties	3.0	ORPHA:90389	2.944756985455301e-10	
1.0	152	7.202056117183375e-05	2	HP:0002474	5.367539071569227e-09	Expressive language delay	3.0	ORPHA:280785	2.944756985455301e-10	Bullous diffuse cutaneous mastocytosis
1.0	Major_Vision_Issues_Symptom_Present	7.170829789867356e-05	2	HP:0100738	5.218757435971407e-09	Abnormal eating behavior	3.0	ORPHA:79455	2.944756985455301e-10	Cutaneous mastocytoma
1.0	686	7.016586664897261e-05	2	HP:0002370	5.215911123742135e-09	Poor coordination	3.0	ORPHA:280794	2.944756985455301e-10	Pseudoxanthomatous diffuse cutaneous mastocytosis
1.0	40	6.963650466774133e-05	2	HP:0020208	5.1762325540397375e-09	Eating-induced seizure	3.0	ORPHA:402026	2.8898752958913645e-10	
1.0	362	6.894917611627222e-05	2	HP:0000272	5.174659835147779e-09	Malar flattening	3.0	ORPHA:146	2.786849465896022e-10	
1.0	Abnormal_Hair_Symptom_Present	6.67568770465855e-05	2	HP:0000337	5.0809727603122445e-09	Broad forehead	3.0	ORPHA:618	2.67609811664568e-10	Familial melanoma
1.0	Respitory_Abnormality_Symptom_Present	6.669432781430399e-05	2	HP:0001260	5.061322372744865e-09	Dysarthria	3.0	ORPHA:892	2.5192113352479315e-10	Von Hippel-Lindau disease
1.0	Abnormal_Chin_Symptom_Present	6.593242131308984e-05	2	HP:0000126	5.051778208327487e-09	Hydronephrosis	3.0	ORPHA:370109	2.465279753945695e-10	
1.0	Abnormality_Lens_Symptom_Present	6.512657012614123e-05	2	HP:0010804	4.9904319173842146e-09	Tented upper lip vermilion	3.0	ORPHA:100	2.465279753945695e-10	Ataxia-telangiectasia
1.0	Hyperpigmentation_Symptom_Present	6.476937823380512e-05	2	HP:0005280	4.9082630589369515e-09	Depressed nasal bridge	3.0	ORPHA:29073	2.3698678332580637e-10	Multiple myeloma
1.0	373	6.354168626793615e-05	2	HP:0000276	4.871050135409425e-09	Long face	3.0	ORPHA:307	2.2732409563948815e-10	Juvenile myoclonic epilepsy
1.0	447	6.249357019602694e-05	2	HP:0000426	4.760153993305179e-09	Prominent nasal bridge	3.0	ORPHA:536	1.787588386212423e-10	Systemic lupus erythematosus
1.0	162	6.234837849222341e-05	2	HP:0000411	4.746774819487292e-09	Protruding ear	3.0	ORPHA:99798	1.7579195282855563e-10	Oligodontia
1.0	Abnormal_Iris_Symptom_Present	6.200063850410414e-05	2	HP:0002120	4.615810636718162e-09	Cerebral cortical atrophy	3.0	ORPHA:2495	1.7433607801934332e-10	Meningioma
1.0	Female_Sex_Organ_Disorder_Symptom_Present	6.163050553770244e-05	2	HP:0001357	4.584547339435959e-09	Plagiocephaly	3.0	ORPHA:2227	1.7259359823286827e-10	
1.0	79	5.85997929867048e-05	2	HP:0002013	4.5428123979154175e-09	Vomiting	3.0	ORPHA:521	1.6511828971130303e-10	Chronic myeloid leukemia
1.0	155	5.837342872450627e-05	2	HP:0000365	4.515133941616154e-09	Hearing impairment	3.0	ORPHA:480541	1.6508696604885387e-10	
1.0	726	5.804400964987959e-05	2	HP:0001270	4.458074131986879e-09	Motor delay	3.0	ORPHA:334	1.5964222221572869e-10	Familial atrial fibrillation
1.0	443	5.767095035004989e-05	2	HP:0000577	4.414327985116669e-09	Exotropia	3.0	ORPHA:217385	1.566821462041502e-10	17p13.3 microduplication syndrome
1.0	606	5.695217343004599e-05	2	HP:0001513	4.399880224475736e-09	Obesity	3.0	ORPHA:531	1.566821462041502e-10	Miller-Dieker syndrome
1.0	146	5.663112455193834e-05	2	HP:0000054	4.385485960898671e-09	Micropenis	3.0	ORPHA:213711	1.5531392264012515e-10	
1.0	546	5.643676722072036e-05	2	HP:0000307	4.379556844548234e-09	Pointed chin	3.0	ORPHA:2032	1.547609722665573e-10	Idiopathic pulmonary fibrosis
1.0	663	5.551812142525393e-05	2	HP:0002076	4.3630480173487794e-09	Migraine	3.0	ORPHA:251579	1.546625163880093e-10	
1.0	618	5.534135231036673e-05	2	HP:0006956	4.324794757999203e-09	Lateral ventricle dilatation	3.0	ORPHA:251576	1.546625163880093e-10	
