multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	347	0.009167911763019	2	HP:0000414	0.00032964746952	Bulbous nose	3.0	ORPHA:442835	4.447700317395765e-08	Non-specific early-onset epileptic encephalopathy
1.0	Hypotonia_Symptom_Present	0.000931600528115	2	HP:0000430	0.0003295102619736	Underdeveloped nasal alae	3.0	ORPHA:178469	3.484996182228228e-08	
1.0	Abnormal_EEG_Symptom_Present	0.0009076137347126	2	HP:0000396	0.0003278904777591	Overfolded helix	3.0	ORPHA:1942	3.44851162270055e-08	Myoclonic-astatic epilepsy
1.0	Seizures_Symptom_Present	0.0008195119229917	2	HP:0009928	0.0003278416238821	Thick nasal alae	3.0	ORPHA:568	3.4284955834284335e-08	Microphthalmia, Lenz type
1.0	Undergrowth_Symptom_Present	0.0007664403619198	2	HP:0100025	0.0003268907040345	Overfriendliness	3.0	ORPHA:569	9.355683644216388e-09	Familial or sporadic hemiplegic migraine
1.0	Cognitive_Impairment_Symptom_Present	0.0007219131950443	2	HP:0001250	0.0002583121623969	Seizure	3.0	ORPHA:2382	9.232092248647105e-09	Lennox-Gastaut syndrome
1.0	Coordination_Issues_Symptom_Present	0.0006199658446046	2	HP:0000486	0.0002552261741054	Strabismus	3.0	ORPHA:71518	8.260117440601606e-09	Benign paroxysmal torticollis of infancy
1.0	Conductive_Hearing_Loss_Symptom_Present	0.0005705502731846	2	HP:0000028	0.000254677591538	Cryptorchidism	3.0	ORPHA:97	8.260117440601606e-09	Familial paroxysmal ataxia
1.0	Immunodeficiency_Symptom_Present	0.0005624527878194	2	HP:0000164	0.0002498945924153	Abnormality of the dentition	3.0	ORPHA:98758	8.260117440601606e-09	Spinocerebellar ataxia type 6
1.0	Autoimmune_Disorder_Symptom_Present	0.0005587518695746	2	HP:0002119	0.0002493097340418	Ventriculomegaly	3.0	ORPHA:71517	7.795766287202862e-09	Rapid-onset dystonia-parkinsonism
1.0	Unusual_Number_Teeth_Symptom_Present	0.0005405695768029	2	HP:0005692	0.0002492748132007	Joint hyperflexibility	3.0	ORPHA:1171	7.795766287202862e-09	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
1.0	Decreased_Fetal_Movement_Symptom_Present	0.0004970046721655	2	HP:0000047	0.0002492233698981	Hypospadias	3.0	ORPHA:209967	6.655559327936855e-09	Episodic ataxia type 6
1.0	Abnormality_Baby_Teeth_Symptom_Present	0.0004659007622959	2	HP:0008872	0.0002479374640578	Feeding difficulties in infancy	3.0	ORPHA:545	3.6689978751318805e-09	Follicular lymphoma
1.0	Abnormal_Muscle_Function_Symptom_Present	0.0004470444499971	2	HP:0001166	0.0002477259822101	Arachnodactyly	3.0	ORPHA:52416	3.608001838207071e-09	Mantle cell lymphoma
1.0	PELHS Intellectual disability	0.0004180829983794	2	HP:0010719	0.0002472067525584	Abnormality of hair texture	3.0	ORPHA:585948	3.3491862015733063e-09	
1.0	Issue_Kidney_Structure_Symptom_Present	0.0004073672737515	2	HP:0002705	0.0002471972701273	High, narrow palate	3.0	ORPHA:520	3.267054076661724e-09	Acute promyelocytic leukemia
1.0	Abnormal_Ear_Symptom_Present	0.0004030718128657	2	HP:0005599	0.0002470771412166	Hypopigmentation of hair	3.0	ORPHA:44890	3.229316530079033e-09	Gastrointestinal stromal tumor
1.0	Heart_Defect_Symptom_Present	0.0003973625832763	2	HP:0000691	0.0002470482532297	Microdontia	3.0	ORPHA:314950	3.178967021949238e-09	
1.0	Flexible_Joints_Symptom_Present	0.0002968499108961	2	HP:0001671	0.0002470002399875	Abnormal cardiac septum morphology	3.0	ORPHA:397964	3.1788908037698477e-09	
1.0	Constipation_Symptom_Present	0.0002959155932256	2	HP:0002465	0.0002468862005905	Poor speech	3.0	ORPHA:199306	3.131483168871465e-09	Cleft lip/palate
1.0	Hip_Dysplasia_Symptom_Present	0.0002889173405626	2	HP:0007370	0.000246756510673	Aplasia/Hypoplasia of the corpus callosum	3.0	ORPHA:99861	3.0634636654680876e-09	
1.0	Delivery_Complication_Symptom_Present	0.0002694648323654	2	HP:0002827	0.00024653278364	Hip dislocation	3.0	ORPHA:168940	3.018375483337315e-09	
1.0	Abnormal_Eye_Movement_Symptom_Present	0.0002284833878035	2	HP:0001611	0.0002463843253016	Hypernasal speech	3.0	ORPHA:168947	2.9513749036592723e-09	
1.0	Issue_Neck_Muscle_Symptom_Present	0.0002237031340856	2	HP:0008499	0.0002462890080968	High hypermetropia	3.0	ORPHA:457246	2.9073834919718104e-09	
1.0	Abnormality_Bones_Arms_Legs_Symptom_Present	0.0002191851717194	2	HP:0000189	0.0002459120602732	Narrow palate	3.0	ORPHA:98834	2.8083667643079102e-09	
1.0	PELHS Macrocephaly (>95th percentile)	0.0002176205278083	2	HP:0004322	0.0001801828245298	Short stature	3.0	ORPHA:102724	2.7563349902703233e-09	
1.0	Feeding_Difficulties_Symptom_Present	0.0002170191722623	2	HP:0000252	0.000176510492037	Microcephaly	3.0	ORPHA:98829	2.7474943313292636e-09	
1.0	Abnormality_Foot_Symptom_Present	0.0002142550560934	2	HP:0002650	0.0001736571320694	Scoliosis	3.0	ORPHA:585909	2.7106777926473807e-09	
1.0	Abnormal_Facial_Muscles_Symptom_Present	0.0002115952418007	2	HP:0000175	0.0001703159056431	Cleft palate	3.0	ORPHA:98833	2.7027461512672887e-09	
1.0	Issue_Muscle_Arms_Legs_Symptom_Present	0.0002115878780884	2	HP:0000518	0.0001685263577774	Cataract	3.0	ORPHA:2712	2.670377001609662e-09	Oculofaciocardiodental syndrome
1.0	Esophagus_Issues_Symptom_Present	0.0002044578513825	2	HP:0000767	0.0001671824208077	Pectus excavatum	3.0	ORPHA:98832	2.6021049092682236e-09	
1.0	Abnormal_Upper_Respiratory_Symptom_Present	0.0002028693352932	2	HP:0002808	0.0001669515074523	Kyphosis	3.0	ORPHA:33069	1.6394646935682674e-09	Dravet syndrome
1.0	Prematurity_Symptom_Present	0.0001987073725656	2	HP:0000126	0.0001664348201399	Hydronephrosis	3.0	ORPHA:36387	1.6361670835061495e-09	Generalized epilepsy with febrile seizures-plus
1.0	Impulsivity_Symptom_Present	0.0001940346229827	2	HP:0000682	0.0001657714695836	Abnormal dental enamel morphology	3.0	ORPHA:64280	1.5664466548006596e-09	Childhood absence epilepsy
1.0	Amniotic_Fluid_Issue_Symptom_Present	0.0001889878267923	2	HP:0008064	0.0001655707273608	Ichthyosis	3.0	ORPHA:293181	1.521959673254382e-09	Malignant migrating focal seizures of infancy
1.0	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0001876987119018	2	HP:0000076	0.0001654401265987	Vesicoureteral reflux	3.0	ORPHA:98811	1.173339905220996e-09	Paroxysmal exertion-induced dyskinesia
1.0	Hypothyroidism_Symptom_Present	0.0001725743283258	2	HP:0000668	0.0001653460158193	Hypodontia	3.0	ORPHA:306	1.044814191514992e-09	Benign familial infantile epilepsy
1.0	Misalignment_Teeth_Symptom_Present	0.0001676863629064	2	HP:0000821	0.0001651615850451	Hypothyroidism	3.0	ORPHA:31709	8.947192331055154e-10	Infantile convulsions and choreoathetosis
1.0	PELHS Learning disability	0.0001261654953807	2	HP:0003422	0.0001651268557398	Vertebral segmentation defect	3.0	ORPHA:71277	8.885540803630562e-10	Classic glucose transporter type 1 deficiency syndrome
1.0	Short_Attention_Span_Symptom_Present	0.0001225890593579	2	HP:0000958	0.0001651054676965	Dry skin	3.0	ORPHA:168577	8.885540803630562e-10	Hereditary cryohydrocytosis with reduced stomatin
1.0	Difficulty_Nonverbal_Behaviors_Symptom_Present	0.0001189325929254	2	HP:0001647	0.0001643328322072	Bicuspid aortic valve	3.0	ORPHA:53583	8.885540803630562e-10	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity
1.0	Short_Stature_Symptom_Present	0.0001181999957848	2	HP:0002021	0.000164229013882	Pyloric stenosis	3.0	ORPHA:86911	8.885540803630562e-10	
1.0	Visual_Impairment_Symptom_Present	0.0001142867928948	2	HP:0000075	0.0001639735351145	Renal duplication	3.0	ORPHA:3451	8.131840920765698e-10	Infantile spasms syndrome
1.0	PELHS Visual impairment (other than refractive errors)	0.0001135846757009	2	HP:0002948	0.0001638635145176	Vertebral fusion	3.0	ORPHA:178342	6.924571212825213e-10	
1.0	Abnormal_Muscles_Back_Symptom_Present	0.0001124294695283	2	HP:0000073	0.0001638035753989	Ureteral duplication	3.0	ORPHA:85277	6.897073442184918e-10	X-linked intellectual disability, Cantagrel type
1.0	Issue_Muscle_Chest_Symptom_Present	0.0001104730055039	2	ORPHA:904	4.343929597770679e-05	Williams syndrome	3.0	ORPHA:319308	6.600074806008587e-10	
1.0	Major_Vision_Issues_Symptom_Present	0.000108852995152	2	ORPHA:363958	3.949652215093133e-05	17q21.31 microdeletion syndrome	3.0	ORPHA:565858	6.28705176837022e-10	
1.0	Abnormal_Nose_Symptom_Present	0.000108832711545	2	ORPHA:363965	3.949652215093133e-05	Koolen-De Vries syndrome due to a point mutation	3.0	ORPHA:1934	4.673161292650535e-10	Early infantile epileptic encephalopathy
1.0	Farsightedness_Symptom_Present	0.0001067527213361	2	ORPHA:192	1.844375790033051e-05	Coffin-Lowry syndrome	3.0	ORPHA:130	4.500218455505649e-10	Brugada syndrome
1.0	Malocclusion_Symptom_Present	0.0001066958028877	2	ORPHA:373	1.823453589953954e-05	Simpson-Golabi-Behmel syndrome	3.0	ORPHA:1945	4.4440440338699125e-10	Rolandic epilepsy
1.0	Placental_Issue_Symptom_Present	0.0001063321625255	2	ORPHA:567	1.7654607981310344e-05	22q11.2 deletion syndrome	3.0	ORPHA:33364	4.3484433821773506e-10	Trichothiodystrophy
1.0	Self_Injurious_Behavior_Symptom_Present	0.0001059177080135	2	ORPHA:96264	1.600156103056384e-05	49,XXXXY syndrome	3.0	ORPHA:2828	4.32139079174561e-10	Young-onset Parkinson disease
1.0	Curvature_Spine_Symptom_Present	0.0001049703065279	2	ORPHA:369891	1.4860238883792825e-05	Developmental delay-facial dysmorphism syndrome due to MED13L deficiency	3.0	ORPHA:777	4.2437174417015977e-10	
1.0	Abnormal_Bladder_Symptom_Present	0.0001044000033667	2	ORPHA:709	1.2862807692897244e-05	Peters plus syndrome	3.0	ORPHA:251510	4.219887515353428e-10	46,XY partial gonadal dysgenesis
1.0	Thrombosis_Symptom_Present	0.0001043300850276	2	HP:0000316	1.2209794951840296e-05	Hypertelorism	3.0	ORPHA:251615	4.2035115012737455e-10	
1.0	ASD_Symptom_Present	0.0001035731949741	2	ORPHA:2152	1.1826118663186289e-05	Mowat-Wilson syndrome	3.0	ORPHA:528084	4.1591576569378936e-10	
1.0	Stroke_Symptom_Present	0.0001027479372514	2	ORPHA:1968	1.1695289437089327e-05	Flat face-microstomia-ear anomaly syndrome	3.0	ORPHA:99977	4.0656813692926037e-10	Squamous cell carcinoma of the esophagus
1.0	Temper_Tantrums_Symptom_Present	0.0001007292847386	2	ORPHA:1606	1.089829714259179e-05	1p36 deletion syndrome	3.0	ORPHA:140927	4.0235069552223687e-10	Benign familial neonatal-infantile seizures
1.0	Maternal_Health_Problem_Symptom_Present	0.0001003351232378	2	ORPHA:3051	1.0883672158958488e-05	Nicolaides-Baraitser syndrome	3.0	ORPHA:3095	3.9680066073391947e-10	Atypical Rett syndrome
1.0	Abnormal_Inside_Mouth_Symptom_Present	9.95177325316066e-05	2	ORPHA:2067	1.0861835707112732e-05	GAPO syndrome	3.0	ORPHA:970	3.8541246627799445e-10	Hereditary sensory and autonomic neuropathy type 2
1.0	Hyperpigmentation_Symptom_Present	9.800397583007675e-05	2	HP:0000347	1.069364736194978e-05	Micrognathia	3.0	ORPHA:228174	3.8236844775139136e-10	
1.0	Oral_Dysphagia_Symptom_Present	9.664614412782614e-05	2	ORPHA:3380	1.0563080592029456e-05	Trisomy 18	3.0	ORPHA:284282	3.8227036007908944e-10	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency
1.0	Difficulty_Making_Friends_Symptom_Present	9.440758764617244e-05	2	ORPHA:453499	1.053328468848676e-05	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome	3.0	ORPHA:791	3.785542840423996e-10	Retinitis pigmentosa
1.0	Abnormal_Optic_Nerve_Symptom_Present	9.413445362380318e-05	2	ORPHA:1926	1.045888651349464e-05	Diabetic embryopathy	3.0	ORPHA:357074	3.7762047272252634e-10	Autosomal recessive cutis laxa type 2, classic type
1.0	Recurrent_Infections_Symptom_Present	9.39633943333845e-05	2	ORPHA:261349	1.0421722037083235e-05	2p15p16.1 microdeletion syndrome	3.0	ORPHA:391411	3.7683139118886644e-10	Atypical juvenile parkinsonism
1.0	Anxiety_Symptom_Present	9.374712989218164e-05	2	ORPHA:818	9.9872119625022e-06	Smith-Lemli-Opitz syndrome	3.0	ORPHA:51083	3.6884371308902367e-10	Familial short QT syndrome
1.0	SNHL_Symptom_Present	9.20987319182973e-05	2	ORPHA:2916	9.846203551944131e-06	Postaxial polydactyly-dental and vertebral anomalies syndrome	3.0	ORPHA:220386	3.668657262503767e-10	Semilobar holoprosencephaly
1.0	Mixed_Hearing_Loss_Symptom_Present	9.093471773281022e-05	2	ORPHA:261494	9.70754904688791e-06	Kleefstra syndrome	3.0	ORPHA:1946	3.6062650255826775e-10	Amelocerebrohypohidrotic syndrome
1.0	Abnormal_Hair_Symptom_Present	9.06638946795553e-05	2	ORPHA:453504	9.676792452695503e-06	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation	3.0	ORPHA:93924	3.566934004145464e-10	Lobar holoprosencephaly
1.0	Mood_Problems_Symptom_Present	9.0109923121417e-05	2	ORPHA:352665	9.676792452695503e-06	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to 9q21.3 microdeletion	3.0	ORPHA:1949	3.435878780952637e-10	Benign familial neonatal epilepsy
1.0	Pregnancy_Exposure_Symptom_Present	8.816741482980932e-05	2	ORPHA:138	9.6720858023343e-06	CHARGE syndrome	3.0	ORPHA:98974	3.3846336602805557e-10	Fuchs endothelial corneal dystrophy
1.0	Growth_Hormone_Excess_Symptom_Present	8.662590844998951e-05	2	ORPHA:1974	9.62074912223678e-06	Autosomal recessive faciodigitogenital syndrome	3.0	ORPHA:439218	3.372832538360152e-10	KCNQ2-related epileptic encephalopathy
1.0	Memory_Impairment_Symptom_Present	8.474110217401363e-05	2	ORPHA:800	9.477279267006056e-06	Schwartz-Jampel syndrome	3.0	ORPHA:280200	3.3343247098187553e-10	Microform holoprosencephaly
1.0	PELHS Anxiety	8.368570358685586e-05	2	ORPHA:534	9.476870013269866e-06	Oculocerebrorenal syndrome of Lowe	3.0	ORPHA:641368	3.2357460162896964e-10	
1.0	OCD_Symptom_Present	8.246807385025067e-05	2	ORPHA:313892	9.331883690891688e-06	Developmental and speech delay due to SOX5 deficiency	3.0	ORPHA:819	3.227658711104081e-10	Smith-Magenis syndrome
1.0	PELHS Sleep disorder	8.241379198449693e-05	2	ORPHA:776	9.25185814991912e-06	Lujan-Fryns syndrome	3.0	ORPHA:93925	3.1873895399509356e-10	Alobar holoprosencephaly
1.0	Bruxism_Symptom_Present	8.141892763911969e-05	2	ORPHA:261552	9.200749425982357e-06	Mowat-Wilson syndrome due to a ZEB2 point mutation	3.0	ORPHA:280195	3.176505874379714e-10	Septopreoptic holoprosencephaly
1.0	Abnormal_Breathing_Patterns_Symptom_Present	7.995516466823147e-05	2	ORPHA:286	9.079279476187295e-06	Vascular Ehlers-Danlos syndrome	3.0	ORPHA:93926	3.176505874379714e-10	Midline interhemispheric variant of holoprosencephaly
1.0	Malformed_Teeth_Symptom_Present	7.733885888322308e-05	2	ORPHA:261537	9.032576817953264e-06	Mowat-Wilson syndrome due to monosomy 2q22	3.0	ORPHA:171	3.16667671027068e-10	Primary sclerosing cholangitis
1.0	Gingivitis_Symptom_Present	7.678385499684916e-05	2	ORPHA:2332	8.970302072922417e-06	KBG syndrome	3.0	ORPHA:2896	3.16667671027068e-10	Pitt-Hopkins syndrome
1.0	Arrhythmia_Symptom_Present	7.669947919799048e-05	2	ORPHA:2108	8.950000431232057e-06	Hallermann-Streiff syndrome	3.0	ORPHA:209341	3.1538567751749964e-10	
1.0	PELHS Depression	7.592451129014545e-05	2	ORPHA:2083	8.868403457101692e-06	Prominent glabella-microcephaly-hypogenitalism syndrome	3.0	ORPHA:284232	3.1538567751749964e-10	
1.0	Depression_Symptom_Present	7.592030967602647e-05	2	ORPHA:2322	8.79949710336927e-06	Kabuki syndrome	3.0	ORPHA:101010	3.1071137008227305e-10	Autosomal spastic paraplegia type 30
1.0	Abnormality_Lens_Symptom_Present	7.57130497452393e-05	2	ORPHA:170	8.683098206989891e-06	Woolly hair	3.0	ORPHA:2836	3.1071137008227305e-10	PEHO syndrome
1.0	Hallucinations_Symptom_Present	7.494397566294166e-05	2	ORPHA:579	8.363023400360078e-06	Mucopolysaccharidosis type 1	3.0	ORPHA:98809	3.0248480474409164e-10	Paroxysmal kinesigenic dyskinesia
1.0	Delusions_Symptom_Present	7.478901674036741e-05	2	ORPHA:2710	8.349081946340827e-06	Oculodentodigital dysplasia	3.0	ORPHA:88616	2.9763179247590827e-10	
1.0	Psychosis_Symptom_Present	7.408415927966501e-05	2	ORPHA:73223	8.306817895162098e-06	Global developmental delay-osteopenia-ectodermal defect syndrome	3.0	ORPHA:106	2.8946713336595117e-10	
1.0	Schizophrenia_Symptom_Present	7.346497534965323e-05	2	ORPHA:502	8.174800068490557e-06	Trichorhinophalangeal syndrome type 2	3.0	ORPHA:217390	2.8749267015697077e-10	Combined immunodeficiency due to DOCK8 deficiency
1.0	561	6.141871638440481e-05	2	ORPHA:280	8.1691891935376e-06	Wolf-Hirschhorn syndrome	3.0	ORPHA:98810	2.871305736606515e-10	Paroxysmal non-kinesigenic dyskinesia
1.0	588	5.905802181260698e-05	2	ORPHA:261318	8.132447290525493e-06	Trisomy 20p	3.0	ORPHA:468620	2.819112219996341e-10	Intellectual disability-epilepsy-extrapyramidal syndrome
1.0	34	5.812291791886386e-05	2	ORPHA:1515	8.054609550307733e-06	Cranioectodermal dysplasia	3.0	ORPHA:589547	2.7824328825642247e-10	
1.0	690	5.2533332683224685e-05	2	ORPHA:2891	8.026017366732324e-06	Pili torti-developmental delay-neurological abnormalities syndrome	3.0	ORPHA:803	2.759286394780244e-10	Amyotrophic lateral sclerosis
1.0	57	5.210347019937757e-05	2	ORPHA:2889	8.018656506311852e-06	Pili torti	3.0	ORPHA:208447	2.724596952276724e-10	Bilateral generalized polymicrogyria
1.0	463	5.149260363722328e-05	2	ORPHA:284160	7.98734422717614e-06	8q21.11 microdeletion syndrome	3.0	ORPHA:402082	2.7122294508690526e-10	
1.0	342	5.075404811063215e-05	2	ORPHA:464738	7.959257182486714e-06	Basel-Vanagaite-Smirin-Yosef syndrome	3.0	ORPHA:228402	2.6807867427875383e-10	2q23.1 microdeletion syndrome
1.0	116	4.856737397448278e-05	2	ORPHA:1458	7.95584746238865e-06	CODAS syndrome	3.0	ORPHA:1775	2.2316438378204554e-10	Dyskeratosis congenita
1.0	403	4.616367019262481e-05	2	ORPHA:1520	7.917715009195217e-06	Craniofrontonasal dysplasia	3.0	ORPHA:67038	1.9713407478866807e-10	
1.0	447	4.5350238411600606e-05	2	ORPHA:3071	7.911841831558883e-06	Costello syndrome	3.0	ORPHA:1331	1.9242275975202377e-10	
1.0	152	4.361084464558785e-05	2	ORPHA:85325	7.879313882762259e-06	X-linked intellectual disability, Stevenson type	3.0	ORPHA:1501	1.828866272801201e-10	Adrenocortical carcinoma
1.0	671	4.320044916753566e-05	2	ORPHA:1340	7.867842354665178e-06	Cardiofaciocutaneous syndrome	3.0	ORPHA:98849	1.6577492835546237e-10	Systemic mastocytosis with associated hematologic neoplasm
1.0	79	4.1086856341124455e-05	2	ORPHA:175	7.801074159896518e-06	Cartilage-hair hypoplasia	3.0	ORPHA:2884	1.6205222148747556e-10	Piebaldism
1.0	446	3.742648100722944e-05	2	ORPHA:1715	7.77068652764513e-06	Trisomy 18p	3.0	ORPHA:158775	1.6180670491275658e-10	
1.0	645	3.706142734290896e-05	2	ORPHA:96125	7.742283411079012e-06	Distal deletion 6p	3.0	ORPHA:158778	1.6180670491275658e-10	
1.0	239	3.696503294263714e-05	2	ORPHA:3474	7.707975550655409e-06	CHIME syndrome	3.0	ORPHA:280785	1.6180670491275658e-10	Bullous diffuse cutaneous mastocytosis
1.0	459	3.62616135507464e-05	2	ORPHA:96149	7.683576036678342e-06	Distal deletion 12q	3.0	ORPHA:566393	1.6180670491275658e-10	
1.0	146	3.558695671256942e-05	2	ORPHA:293707	7.62080327603037e-06	Blepharophimosis-intellectual disability syndrome, MKB type	3.0	ORPHA:566396	1.6180670491275658e-10	
1.0	129	3.514440631042957e-05	2	ORPHA:2637	7.597024527221707e-06	Microcephalic osteodysplastic primordial dwarfism type II	3.0	ORPHA:280794	1.6180670491275658e-10	Pseudoxanthomatous diffuse cutaneous mastocytosis
1.0	679	3.4922987350999505e-05	2	ORPHA:2707	7.543605108039658e-06	Oculocerebrofacial syndrome, Kaufman type	3.0	ORPHA:158769	1.6180670491275658e-10	
1.0	42	3.4561239985149696e-05	2	ORPHA:1323	7.539653938028423e-06	Camptodactyly-joint contractures-facial skeletal defects syndrome	3.0	ORPHA:79455	1.6180670491275658e-10	Cutaneous mastocytoma
1.0	80	3.436615770199253e-05	2	ORPHA:268261	7.438588261720784e-06	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	3.0	ORPHA:158772	1.6180670491275658e-10	
1.0	272	3.34629170189079e-05	2	ORPHA:3063	7.409108353616379e-06	X-linked intellectual disability, Snyder type	3.0	ORPHA:90389	1.6180670491275658e-10	
1.0	362	3.28728988755354e-05	2	ORPHA:583	7.387412563218585e-06	Mucopolysaccharidosis type 6	3.0	ORPHA:158766	1.6180670491275658e-10	
1.0	647	3.212777746257663e-05	2	ORPHA:1827	7.367549813223621e-06	Acromelic frontonasal dysplasia	3.0	ORPHA:842	1.6180670491275658e-10	
1.0	367	3.182494461334817e-05	2	ORPHA:377	7.360072141899293e-06	Gorlin syndrome	3.0	ORPHA:98842	1.5329429938823554e-10	
1.0	224	3.1777787440420504e-05	2	ORPHA:870	7.344864834763477e-06	Down syndrome	3.0	ORPHA:300865	1.5329429938823554e-10	
1.0	12	3.0973594257720075e-05	2	ORPHA:821	7.335313105124547e-06	Sotos syndrome	3.0	ORPHA:402026	1.5037473327269889e-10	
1.0	618	3.0891380555365974e-05	2	ORPHA:2616	7.324720357364806e-06	3M syndrome	3.0	ORPHA:146	1.3860308727906163e-10	
1.0	279	2.9685211520184043e-05	2	ORPHA:90024	7.255574333867904e-06	Deafness with labyrinthine aplasia, microtia, and microdontia	3.0	ORPHA:892	1.3747701580478435e-10	Von Hippel-Lindau disease
1.0	586	2.8976719397585622e-05	2	ORPHA:481152	7.234610165763105e-06	PYCR2-related microcephaly-progressive leukoencephalopathy	3.0	ORPHA:370109	1.3453584723410744e-10	
1.0	363	2.8700664301845743e-05	2	ORPHA:353277	7.203108977825665e-06	Rubinstein-Taybi syndrome due to CREBBP mutations	3.0	ORPHA:100	1.3453584723410744e-10	Ataxia-telangiectasia
1.0	546	2.840790806847992e-05	2	ORPHA:250989	7.192897673552861e-06	1q21.1 microdeletion syndrome	3.0	ORPHA:618	1.3360202074648515e-10	Familial melanoma
1.0	9	2.7980329513505176e-05	2	ORPHA:2588	7.183376147584544e-06	Myhre syndrome	3.0	ORPHA:29073	1.2932880461949651e-10	Multiple myeloma
1.0	738	2.772211578789121e-05	2	ORPHA:193	7.142810165105927e-06	Cohen syndrome	3.0	ORPHA:307	1.1905580550655846e-10	Juvenile myoclonic epilepsy
1.0	571	2.76335196521786e-05	2	ORPHA:353284	7.1234767650913855e-06	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	3.0	ORPHA:99798	9.562494354804979e-11	Oligodontia
1.0	45	2.756526642052567e-05	2	ORPHA:667	7.103526163364041e-06	Autosomal recessive malignant osteopetrosis	3.0	ORPHA:536	9.533526714007911e-11	Systemic lupus erythematosus
1.0	189	2.754279966842711e-05	2	ORPHA:2994	7.089485931884297e-06	Short stature-craniofacial anomalies-genital hypoplasia syndrome	3.0	ORPHA:2227	9.388039560550133e-11	
1.0	663	2.751435336186331e-05	2	ORPHA:857	7.080992337401546e-06	Townes-Brocks syndrome	3.0	ORPHA:521	9.091928447592353e-11	Chronic myeloid leukemia
1.0	726	2.738468758350672e-05	2	ORPHA:1596	7.067549582170235e-06	Distal deletion 15q	3.0	ORPHA:480541	9.02642499125322e-11	
1.0	167	2.7343802426810103e-05	2	ORPHA:34217	7.026573899107392e-06	Naxos disease	3.0	ORPHA:251576	8.403349505699037e-11	
1.0	92	2.709230425467637e-05	2	ORPHA:912	7.019664157688727e-06	Zellweger syndrome	3.0	ORPHA:251579	8.403349505699037e-11	
1.0	155	2.6894361152985837e-05	2	ORPHA:1465	7.01514056377012e-06	Coffin-Siris syndrome	3.0	ORPHA:334	8.332214807805443e-11	Familial atrial fibrillation
