multiplex	node	score	multiplex	node	score	description	multiplex	node	score	description
1.0	Aggressive_Violent_Behavior_Symptom_Present	0.0011712796584444	2	HP:0000316	3.004325288116901e-08	Hypertelorism	3.0	ORPHA:71518	3.102225224380957e-08	Benign paroxysmal torticollis of infancy
1.0	Esophagus_Issues_Symptom_Present	0.0011332062039982	2	HP:0000729	2.9520243240659216e-08	Autistic behavior	3.0	ORPHA:97	3.102225224380957e-08	Familial paroxysmal ataxia
1.0	Maternal_Health_Problem_Symptom_Present	0.0011155510195433	2	HP:0000252	2.9357482912053497e-08	Microcephaly	3.0	ORPHA:98758	3.102225224380957e-08	Spinocerebellar ataxia type 6
1.0	Abnormal_Facial_Muscles_Symptom_Present	0.0010709766279711	2	HP:0000739	2.8297318193585212e-08	Anxiety	3.0	ORPHA:71517	2.9281696711260385e-08	Rapid-onset dystonia-parkinsonism
1.0	PELHS Intellectual disability	0.0007623410285329	2	HP:0002342	2.7112760725870822e-08	Intellectual disability, moderate	3.0	ORPHA:1171	2.9281696711260385e-08	Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome
1.0	PELHS Learning disability	0.0007395737836104	2	HP:0000218	2.5948456202233085e-08	High palate	3.0	ORPHA:209967	2.5024060496004745e-08	Episodic ataxia type 6
1.0	Hyperactivity_Symptom_Present	0.0007385421278718	2	HP:0005616	2.5503007975295565e-08	Accelerated skeletal maturation	3.0	ORPHA:520	1.1194513996798597e-08	Acute promyelocytic leukemia
1.0	Mood_Problems_Symptom_Present	0.0007249718433771	2	HP:0000486	2.51588138062689e-08	Strabismus	3.0	ORPHA:545	1.0670732501425964e-08	Follicular lymphoma
1.0	PELHS Autism/PDD	0.0007246043670088	2	HP:0004322	2.5038519898952344e-08	Short stature	3.0	ORPHA:52416	1.0493638088869216e-08	Mantle cell lymphoma
1.0	PELHS ADD/ADHD	0.0007038894159315	2	HP:0000718	2.4220949042406724e-08	Aggressive behavior	3.0	ORPHA:457246	1.0170974499151118e-08	
1.0	OCD_Symptom_Present	0.0007014933935564	2	HP:0000767	2.4128200733736977e-08	Pectus excavatum	3.0	ORPHA:585948	9.741053464872017e-09	
1.0	Oral_Dysphagia_Symptom_Present	0.0006958942141049	2	HP:0011220	2.363930139594923e-08	Prominent forehead	3.0	ORPHA:2712	9.344919898545244e-09	Oculofaciocardiodental syndrome
1.0	Seizures_Symptom_Present	0.0006847482729512	2	HP:0003196	2.3615600776410582e-08	Short nose	3.0	ORPHA:44890	9.340969433481931e-09	Gastrointestinal stromal tumor
1.0	Undergrowth_Symptom_Present	0.0006521299671693	2	HP:0000348	2.332155532839683e-08	High forehead	3.0	ORPHA:314950	9.276489120554424e-09	
1.0	Unusual_Movements_Symptom_Present	0.0006490721874799	2	HP:0011968	2.3050628542910667e-08	Feeding difficulties	3.0	ORPHA:397964	9.245754116520688e-09	
1.0	Hypertonia_Symptom_Present	0.0006429649800666	2	HP:0001508	2.2565254553204122e-08	Failure to thrive	3.0	ORPHA:199306	9.108974086159636e-09	Cleft lip/palate
1.0	Prematurity_Symptom_Present	0.0006288043655448	2	HP:0000324	2.2218178431183473e-08	Facial asymmetry	3.0	ORPHA:168940	8.799889656676254e-09	
1.0	Arrhythmia_Symptom_Present	0.0006066214033051	2	HP:0002119	2.0392243095686185e-08	Ventriculomegaly	3.0	ORPHA:168947	8.584860531786877e-09	
1.0	Issue_Nerves_Connected_Muscles_Symptom_Present	0.0006043954686624	2	HP:0000508	2.008424447345156e-08	Ptosis	3.0	ORPHA:99861	7.913139119838745e-09	
1.0	ASD_Symptom_Present	0.0005274965778717	2	HP:0000494	2.000144309162309e-08	Downslanted palpebral fissures	3.0	ORPHA:98834	6.959853535012366e-09	
1.0	Repetitive_Stereotypic_Behavior_Symptom_Present	0.0005216033111182	2	HP:0002015	1.9429504165545165e-08	Dysphagia	3.0	ORPHA:102724	6.785079525684185e-09	
1.0	Self_Injurious_Behavior_Symptom_Present	0.0004912564349385	2	HP:0002650	1.909544887462272e-08	Scoliosis	3.0	ORPHA:98829	6.7629258098564305e-09	
1.0	Anxiety_Symptom_Present	0.00049104289876	2	HP:0001251	1.8770261119277597e-08	Ataxia	3.0	ORPHA:98833	6.6800731896576874e-09	
1.0	Nearsightedness_Symptom_Present	0.0004676908553258	2	HP:0000736	1.8716616877447728e-08	Short attention span	3.0	ORPHA:585909	6.6571021813343196e-09	
1.0	Flexible_Joints_Symptom_Present	0.0004665774287824	2	HP:0008872	1.8677139839239682e-08	Feeding difficulties in infancy	3.0	ORPHA:98832	6.385823687872635e-09	
1.0	Memory_Impairment_Symptom_Present	0.0004648513560015	2	HP:0000490	1.8424335233717342e-08	Deeply set eye	3.0	ORPHA:33069	6.056174852880813e-09	Dravet syndrome
1.0	Visual_Impairment_Symptom_Present	0.0004596591117624	2	HP:0000733	1.8303907332259228e-08	Abnormal repetitive mannerisms	3.0	ORPHA:36387	6.0439854339319344e-09	Generalized epilepsy with febrile seizures-plus
1.0	Unusual_Number_Teeth_Symptom_Present	0.0004458728536916	2	HP:0000343	1.816929200299421e-08	Long philtrum	3.0	ORPHA:64280	5.7728357624101274e-09	Childhood absence epilepsy
1.0	Issue_Kidney_Structure_Symptom_Present	0.0004437486341074	2	HP:0001999	1.8050307720292027e-08	Abnormal facial shape	3.0	ORPHA:293181	5.616869313771764e-09	Malignant migrating focal seizures of infancy
1.0	Intestine_Issues_Symptom_Present	0.0004407097032225	2	HP:0000256	1.755905624140609e-08	Macrocephaly	3.0	ORPHA:98811	4.3219774287753115e-09	Paroxysmal exertion-induced dyskinesia
1.0	Finger_Toe_Differences_Symptom_Present	0.0004387795962228	2	HP:0000431	1.740509133128757e-08	Wide nasal bridge	3.0	ORPHA:306	3.8583475788859846e-09	Benign familial infantile epilepsy
1.0	Abnormality_Lens_Symptom_Present	0.0004381276649745	2	HP:0000028	1.696622575028348e-08	Cryptorchidism	3.0	ORPHA:31709	3.3054279704819395e-09	Infantile convulsions and choreoathetosis
1.0	588	0.0001232920368789	2	HP:0008897	1.6414621274514613e-08	Postnatal growth retardation	3.0	ORPHA:71277	3.259689147643613e-09	Classic glucose transporter type 1 deficiency syndrome
1.0	645	0.0001181602693613	2	HP:0002019	1.6245671644221274e-08	Constipation	3.0	ORPHA:86911	3.259689147643613e-09	
1.0	447	0.0001168908378897	2	HP:0000639	1.6095618115774738e-08	Nystagmus	3.0	ORPHA:53583	3.259689147643613e-09	Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity
1.0	546	0.0001126956203569	2	HP:0002714	1.5550684980594522e-08	Downturned corners of mouth	3.0	ORPHA:168577	3.259689147643613e-09	Hereditary cryohydrocytosis with reduced stomatin
1.0	153	9.927004420492952e-05	2	HP:0002360	1.552966778754494e-08	Sleep disturbance	3.0	ORPHA:3451	2.9910461979416917e-09	Infantile spasms syndrome
1.0	403	9.895841952941256e-05	2	HP:0000219	1.5492770577907662e-08	Thin upper lip vermilion	3.0	ORPHA:178342	2.546415106671885e-09	
1.0	513	9.543816574704644e-05	2	HP:0002750	1.5377263176743063e-08	Delayed skeletal maturation	3.0	ORPHA:85277	2.529159325032033e-09	X-linked intellectual disability, Cantagrel type
1.0	116	9.49313314971185e-05	2	HP:0000664	1.5258374469104756e-08	Synophrys	3.0	ORPHA:319308	2.4271515657638038e-09	
1.0	446	9.253018486627204e-05	2	HP:0030084	1.5191926076528733e-08	Clinodactyly	3.0	ORPHA:565858	2.3120415239379347e-09	
1.0	606	9.2511511069717e-05	2	HP:0001182	1.5171857565421762e-08	Tapered finger	3.0	ORPHA:1934	1.7166668753837602e-09	Early infantile epileptic encephalopathy
1.0	679	9.192292944188746e-05	2	HP:0000311	1.5139185257420834e-08	Round face	3.0	ORPHA:130	1.658469082376501e-09	Brugada syndrome
1.0	443	9.152099430070304e-05	2	HP:0002194	1.4972891103156526e-08	Delayed gross motor development	3.0	ORPHA:1945	1.6386031896938307e-09	Rolandic epilepsy
1.0	Abnormal_EEG_Symptom_Present	9.076723973810213e-05	2	HP:0002465	1.4814577848249985e-08	Poor speech	3.0	ORPHA:33364	1.6029511333896859e-09	Trichothiodystrophy
1.0	463	9.061174995726663e-05	2	HP:0000400	1.4762284964314743e-08	Macrotia	3.0	ORPHA:2828	1.5931075911154654e-09	Young-onset Parkinson disease
1.0	239	8.989428679027022e-05	2	HP:0001256	1.4620548979096172e-08	Intellectual disability, mild	3.0	ORPHA:777	1.563576197333149e-09	
1.0	23	8.849931542237204e-05	2	HP:0001288	1.4504395553134875e-08	Gait disturbance	3.0	ORPHA:251510	1.5554910571799483e-09	46,XY partial gonadal dysgenesis
1.0	596	8.831907504611657e-05	2	HP:0000752	1.4395612979407684e-08	Hyperactivity	3.0	ORPHA:251615	1.5204467762621495e-09	
1.0	738	8.811986544094654e-05	2	HP:0000824	1.4199755749006083e-08	Decreased response to growth hormone stimulation test	3.0	ORPHA:528084	1.5047087960529651e-09	
1.0	614	8.77937324499227e-05	2	HP:0000232	1.4078973740487314e-08	Everted lower lip vermilion	3.0	ORPHA:99977	1.4982986405928691e-09	Squamous cell carcinoma of the esophagus
1.0	647	8.704667647272437e-05	2	HP:0002020	1.4050377408656918e-08	Gastroesophageal reflux	3.0	ORPHA:140927	1.4773022740910635e-09	Benign familial neonatal-infantile seizures
1.0	462	8.578626217366508e-05	2	HP:0000160	1.3936495358557638e-08	Narrow mouth	3.0	ORPHA:3095	1.4616502537693426e-09	Atypical Rett syndrome
1.0	57	8.527529133047977e-05	2	HP:0002197	1.3894638517641471e-08	Generalized-onset seizure	3.0	ORPHA:970	1.4141050999404931e-09	Hereditary sensory and autonomic neuropathy type 2
1.0	385	8.493891608923362e-05	2	HP:0002376	1.3844635185320794e-08	Developmental regression	3.0	ORPHA:228174	1.4096163999034674e-09	
1.0	129	8.418293907418293e-05	2	HP:0002079	1.3796916964081617e-08	Hypoplasia of the corpus callosum	3.0	ORPHA:284282	1.4092366088081986e-09	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency
1.0	97	8.37189509156164e-05	2	HP:0010832	1.3741293013612064e-08	Abnormality of pain sensation	3.0	ORPHA:791	1.3948463235904756e-09	Retinitis pigmentosa
1.0	224	8.36306625541121e-05	2	HP:0000280	1.3076229104788854e-08	Coarse facial features	3.0	ORPHA:357074	1.392112886364327e-09	Autosomal recessive cutis laxa type 2, classic type
1.0	550	8.296785386530624e-05	2	HP:0000047	1.3070357931508245e-08	Hypospadias	3.0	ORPHA:391411	1.3892104141408814e-09	Atypical juvenile parkinsonism
1.0	Difficulty_Nonverbal_Behaviors_Symptom_Present	8.108243422126014e-05	2	HP:0004209	1.301855593997068e-08	Clinodactyly of the 5th finger	3.0	ORPHA:51083	1.359747700193482e-09	Familial short QT syndrome
1.0	671	8.06670450855654e-05	2	HP:0000527	1.2941672306337594e-08	Long eyelashes	3.0	ORPHA:1946	1.329468777306262e-09	Amelocerebrohypohidrotic syndrome
1.0	353	7.998119616455341e-05	2	HP:0000574	1.2852281926505142e-08	Thick eyebrow	3.0	ORPHA:220386	1.2902265732429676e-09	Semilobar holoprosencephaly
1.0	165	7.964811808600512e-05	2	HP:0000463	1.2563304968799494e-08	Anteverted nares	3.0	ORPHA:1949	1.260588596058385e-09	Benign familial neonatal epilepsy
1.0	Unusual_Eye_Gaze_Symptom_Present	7.908872946610358e-05	2	HP:0001337	1.2470660676090992e-08	Tremor	3.0	ORPHA:93924	1.2529407570982083e-09	Lobar holoprosencephaly
1.0	155	7.848983082828463e-05	2	HP:0012745	1.241672820179344e-08	Short palpebral fissure	3.0	ORPHA:98974	1.2405553486625628e-09	Fuchs endothelial corneal dystrophy
1.0	663	7.774961933025827e-05	2	HP:0009811	1.2314255845523702e-08	Abnormality of the elbow	3.0	ORPHA:439218	1.237400671468485e-09	KCNQ2-related epileptic encephalopathy
1.0	92	7.766589679975097e-05	2	HP:0000744	1.2271511761229422e-08	Low frustration tolerance	3.0	ORPHA:280200	1.1934515777100556e-09	Microform holoprosencephaly
1.0	362	7.745224034187572e-05	2	HP:0004540	1.2223827482228889e-08	Congenital, generalized hypertrichosis	3.0	ORPHA:641368	1.185357232520633e-09	
1.0	152	7.639787806632651e-05	2	HP:0001511	1.1871701835092408e-08	Intrauterine growth retardation	3.0	ORPHA:819	1.183108342142164e-09	Smith-Magenis syndrome
1.0	552	7.60773654395518e-05	2	HP:0002007	1.1803570266300336e-08	Frontal bossing	3.0	ORPHA:2896	1.160667564112237e-09	Pitt-Hopkins syndrome
1.0	45	7.513371318006391e-05	2	HP:0000369	1.1690887952025673e-08	Low-set ears	3.0	ORPHA:171	1.160667564112237e-09	Primary sclerosing cholangitis
1.0	646	7.470295995337476e-05	2	HP:0000303	1.1478576955000656e-08	Mandibular prognathia	3.0	ORPHA:209341	1.1559683411532541e-09	
1.0	2	7.464578135824971e-05	2	HP:0001257	1.1086536544708877e-08	Spasticity	3.0	ORPHA:284232	1.1559683411532541e-09	
1.0	162	7.416836738244915e-05	2	HP:0000506	1.0509170175696874e-08	Telecanthus	3.0	ORPHA:2836	1.1388845854063119e-09	PEHO syndrome
1.0	363	7.395016549651476e-05	2	HP:0000154	1.0352960994409648e-08	Wide mouth	3.0	ORPHA:101010	1.1388845854063119e-09	Autosomal spastic paraplegia type 30
1.0	686	7.255395122606955e-05	2	HP:0100738	1.0352219841427632e-08	Abnormal eating behavior	3.0	ORPHA:93925	1.1386903201819643e-09	Alobar holoprosencephaly
1.0	308	7.250620242197714e-05	2	HP:0002370	1.0345199298913464e-08	Poor coordination	3.0	ORPHA:280195	1.1348243034263988e-09	Septopreoptic holoprosencephaly
1.0	107	7.229158861488828e-05	2	HP:0020208	1.02793926050659e-08	Eating-induced seizure	3.0	ORPHA:93926	1.1348243034263988e-09	Midline interhemispheric variant of holoprosencephaly
1.0	561	7.221219423465717e-05	2	HP:0001319	1.0150006305518886e-08	Neonatal hypotonia	3.0	ORPHA:98809	1.1277604262631836e-09	Paroxysmal kinesigenic dyskinesia
1.0	95	7.160954488466613e-05	2	HP:0002162	1.0076548415079405e-08	Low posterior hairline	3.0	ORPHA:88616	1.0901403104924804e-09	
1.0	241	7.136863323699353e-05	2	HP:0000098	1.0017805525441614e-08	Tall stature	3.0	ORPHA:106	1.081323291002265e-09	
1.0	Difficulty_Making_Friends_Symptom_Present	7.134680316610554e-05	2	HP:0000275	1.001598118916989e-08	Narrow face	3.0	ORPHA:98810	1.0708000795345802e-09	Paroxysmal non-kinesigenic dyskinesia
1.0	367	7.076732498055913e-05	2	HP:0003100	9.923182538500902e-09	Slender long bone	3.0	ORPHA:217390	1.0536943290307403e-09	Combined immunodeficiency due to DOCK8 deficiency
1.0	559	7.063032740988637e-05	2	HP:0000300	9.84757700511146e-09	Oval face	3.0	ORPHA:468620	1.033277456299462e-09	Intellectual disability-epilepsy-extrapyramidal syndrome
1.0	228	6.942406695489698e-05	2	HP:0001627	9.41248316882236e-09	Abnormal heart morphology	3.0	ORPHA:589547	1.019960830608795e-09	
1.0	104	6.933746049747089e-05	2	HP:0000276	9.201557891696298e-09	Long face	3.0	ORPHA:803	1.0113177611541874e-09	Amyotrophic lateral sclerosis
1.0	633	6.904957230946757e-05	2	HP:0002263	9.160545059315212e-09	Exaggerated cupid's bow	3.0	ORPHA:208447	9.98666448193753e-10	Bilateral generalized polymicrogyria
1.0	571	6.904099551324401e-05	2	HP:0001629	9.037236282382291e-09	Ventricular septal defect	3.0	ORPHA:402082	9.94097328058418e-10	
1.0	491	6.844043444133114e-05	2	HP:0000582	9.02279770329791e-09	Upslanted palpebral fissure	3.0	ORPHA:228402	9.825727466316706e-10	2q23.1 microdeletion syndrome
1.0	507	6.824032798150202e-05	2	HP:0000478	8.89185732998671e-09	Abnormality of the eye	3.0	ORPHA:1775	6.654452634681147e-10	Dyskeratosis congenita
1.0	205	6.822118355834545e-05	2	HP:0011675	8.823338179895419e-09	Arrhythmia	3.0	ORPHA:1501	5.736839053867816e-10	Adrenocortical carcinoma
1.0	669	6.812869832492644e-05	2	HP:0009088	8.531162176990609e-09	Speech articulation difficulties	3.0	ORPHA:67038	5.606555169658145e-10	
1.0	79	6.80736890675263e-05	2	HP:0002474	8.51501001043176e-09	Expressive language delay	3.0	ORPHA:1331	5.58881903056488e-10	
1.0	445	6.756525058849289e-05	2	HP:0000268	8.484290934321304e-09	Dolichocephaly	3.0	ORPHA:146	4.6135848747171164e-10	
1.0	1	6.687960960411181e-05	2	HP:0000543	8.410312637044836e-09	Optic disc pallor	3.0	ORPHA:307	4.3902754098810615e-10	Juvenile myoclonic epilepsy
1.0	720	6.563387239079245e-05	2	HP:0012368	8.399742132202679e-09	Flat face	3.0	ORPHA:98849	4.2858709494836056e-10	Systemic mastocytosis with associated hematologic neoplasm
1.0	119	6.513508306358088e-05	2	HP:0002365	8.39687955776765e-09	Hypoplasia of the brainstem	3.0	ORPHA:300865	4.249146217506617e-10	
1.0	197	6.509519182515438e-05	2	HP:0002230	8.368800802608247e-09	Generalized hirsutism	3.0	ORPHA:98842	4.249146217506617e-10	
1.0	149	6.506311623835082e-05	2	HP:0000465	8.33909195143101e-09	Webbed neck	3.0	ORPHA:2884	4.187793629928798e-10	Piebaldism
1.0	726	6.401012692966457e-05	2	HP:0000960	8.296168215138159e-09	Sacral dimple	3.0	ORPHA:566393	4.1811703026622224e-10	
1.0	235	6.39274993815528e-05	2	HP:0001273	8.266673469735245e-09	Abnormal corpus callosum morphology	3.0	ORPHA:158766	4.1811703026622224e-10	
1.0	656	6.384053859597843e-05	2	HP:0001155	8.258063898416438e-09	Abnormality of the hand	3.0	ORPHA:842	4.1811703026622224e-10	
1.0	432	6.328628546451095e-05	2	HP:0008905	8.256387323931242e-09	Rhizomelia	3.0	ORPHA:90389	4.1811703026622224e-10	
1.0	189	6.313029797630078e-05	2	HP:0100581	8.206736354800374e-09	Dilatation of renal calices	3.0	ORPHA:158772	4.1811703026622224e-10	
1.0	40	6.271755973625586e-05	2	HP:0002361	8.189419051374971e-09	Psychomotor deterioration	3.0	ORPHA:158775	4.1811703026622224e-10	
1.0	391	6.18202415895427e-05	2	HP:0007930	8.18000279372133e-09	obsolete Prominent epicanthal folds	3.0	ORPHA:158778	4.1811703026622224e-10	
1.0	34	6.148768637498329e-05	2	HP:0006712	8.155561730035857e-09	Aplasia/Hypoplasia of the ribs	3.0	ORPHA:79455	4.1811703026622224e-10	Cutaneous mastocytoma
1.0	87	6.140916335283596e-05	2	HP:0010485	8.150892086139727e-09	Hyperextensibility at elbow	3.0	ORPHA:158769	4.1811703026622224e-10	
1.0	342	6.0747085916297934e-05	2	HP:0001332	7.909664315780447e-09	Dystonia	3.0	ORPHA:280785	4.1811703026622224e-10	Bullous diffuse cutaneous mastocytosis
1.0	273	6.030748745740228e-05	2	HP:0001347	7.497490987421945e-09	Hyperreflexia	3.0	ORPHA:566396	4.1811703026622224e-10	
1.0	42	6.018473302821645e-05	2	HP:0005280	7.493738504945693e-09	Depressed nasal bridge	3.0	ORPHA:280794	4.1811703026622224e-10	Pseudoxanthomatous diffuse cutaneous mastocytosis
1.0	295	6.01582218859248e-05	2	HP:0000684	7.462894528823782e-09	Delayed eruption of teeth	3.0	ORPHA:402026	4.1682108773832516e-10	
1.0	341	5.877762598069669e-05	2	HP:0001344	7.403897939051916e-09	Absent speech	3.0	ORPHA:618	4.0970013040578565e-10	Familial melanoma
1.0	690	5.843153283643543e-05	2	HP:0000233	7.230393958618159e-09	Thin vermilion border	3.0	ORPHA:892	3.9968026766233845e-10	Von Hippel-Lindau disease
1.0	185	5.84244393499274e-05	2	HP:0000325	7.160391250031487e-09	Triangular face	3.0	ORPHA:370109	3.911347952315008e-10	
1.0	9	5.832907219922506e-05	2	HP:0007018	7.102893246101152e-09	Attention deficit hyperactivity disorder	3.0	ORPHA:100	3.911347952315008e-10	Ataxia-telangiectasia
1.0	300	5.806978659696472e-05	2	HP:0001357	7.048075863622216e-09	Plagiocephaly	3.0	ORPHA:29073	3.760023045946847e-10	Multiple myeloma
1.0	66	5.794747829820474e-05	2	HP:0001270	7.0272340557514885e-09	Motor delay	3.0	ORPHA:334	3.07116404116822e-10	Familial atrial fibrillation
1.0	386	5.786982916440434e-05	2	HP:0000337	7.000075682264785e-09	Broad forehead	3.0	ORPHA:536	2.9563663508315727e-10	Systemic lupus erythematosus
1.0	490	5.781556995700093e-05	2	HP:0000735	6.9855160648471724e-09	Impaired social interactions	3.0	ORPHA:99798	2.8732900171265913e-10	Oligodontia
1.0	683	5.735075229598392e-05	2	HP:0000992	6.9595041711165304e-09	Cutaneous photosensitivity	3.0	ORPHA:2495	2.8373607299550556e-10	Meningioma
1.0	692	5.7167732768885504e-05	2	HP:0008770	6.910398494428409e-09	Obsessive-compulsive trait	3.0	ORPHA:2227	2.8222579401653866e-10	
1.0	4	5.707162786357865e-05	2	HP:0100023	6.893150389958446e-09	Recurrent hand flapping	3.0	ORPHA:2314	2.582024716696152e-10	Autosomal dominant hyper-IgE syndrome
1.0	173	5.7000917106494096e-05	2	HP:0100259	6.8895421645987605e-09	Postaxial polydactyly	3.0	ORPHA:480541	2.5350809336307267e-10	
1.0	Short_Stature_Symptom_Present	5.681999234768629e-05	2	HP:0012703	6.8751865518123745e-09	Abnormal subarachnoid space morphology	3.0	ORPHA:217385	2.5139454278745076e-10	17p13.3 microduplication syndrome
1.0	477	5.679445748476666e-05	2	HP:0011150	6.871670242885061e-09	Myoclonic absence seizure	3.0	ORPHA:531	2.5139454278745076e-10	Miller-Dieker syndrome
1.0	96	5.6384673999624464e-05	2	HP:0000126	6.869824709878249e-09	Hydronephrosis	3.0	ORPHA:213711	2.4925350437847313e-10	
1.0	276	5.6379817713325807e-05	2	HP:0040080	6.866206275121565e-09	Anteverted ears	3.0	ORPHA:2032	2.4721367357905276e-10	Idiopathic pulmonary fibrosis
1.0	524	5.628053587552966e-05	2	HP:0030810	6.8529284033772475e-09	Abnormal tongue physiology	3.0	ORPHA:46348	2.467449106822752e-10	Paroxysmal extreme pain disorder
1.0	609	5.585082747042682e-05	2	HP:0000426	6.8032283335680064e-09	Prominent nasal bridge	3.0	ORPHA:90026	2.467449106822752e-10	Primary erythromelalgia
1.0	133	5.5642488737902864e-05	2	HP:0000411	6.781341269266591e-09	Protruding ear	3.0	ORPHA:306577	2.467449106822752e-10	
1.0	206	5.549766162363499e-05	2	HP:0000307	6.72993426722732e-09	Pointed chin	3.0	ORPHA:88642	2.467449106822752e-10	
1.0	313	5.538369662578039e-05	2	HP:0002076	6.709289357688043e-09	Migraine	3.0	ORPHA:88	2.4103257795743905e-10	Idiopathic aplastic anemia
1.0	373	5.535577131403212e-05	2	HP:0001260	6.6950499826095045e-09	Dysarthria	3.0	ORPHA:261257	2.41021812678357e-10	
1.0	700	5.4886149969567664e-05	2	HP:0006956	6.651455965498471e-09	Lateral ventricle dilatation	3.0	ORPHA:251579	2.4095264234955246e-10	
1.0	260	5.4839987278905176e-05	2	HP:0000272	6.643607312955524e-09	Malar flattening	3.0	ORPHA:251576	2.4095264234955246e-10	
1.0	182	5.475728889456399e-05	2	HP:0000455	6.6429688566950124e-09	Broad nasal tip	3.0	ORPHA:3322	2.388534329477904e-10	Hoyeraal-Hreidarsson syndrome
